4 , 23/10/2012 04:45:07:400 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101290701Default Amount :3542.0
4 , 23/10/2012 04:45:35:824 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101681601Approved Application Amount :192000.0
4 , 23/10/2012 04:45:35:824 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:35:824 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101681601Claim Applied Amount :192000.0
4 , 23/10/2012 04:45:35:824 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090440801Oustanding Amount :500000.0
4 , 23/10/2012 04:45:35:824 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:35:824 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101681601Recovered Amount :0.0
4 , 23/10/2012 04:45:35:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090440801Approved Application Amount :500000.0
4 , 23/10/2012 04:45:35:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090639901Oustanding Amount :664797.0
4 , 23/10/2012 04:45:35:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101681601Default Amount :42660.0
4 , 23/10/2012 04:45:35:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090440801Claim Applied Amount :375000.0
4 , 23/10/2012 04:45:35:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090639901Approved Application Amount :1000000.0
4 , 23/10/2012 04:45:35:839 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:35:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090440801Recovered Amount :0.0
4 , 23/10/2012 04:45:35:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090639901Claim Applied Amount :477380.0
4 , 23/10/2012 04:45:35:839 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:35:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090440801Default Amount :535935.0
4 , 23/10/2012 04:45:35:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090639901Recovered Amount :0.0
4 , 23/10/2012 04:45:35:839 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:35:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090639901Default Amount :10127.0
4 , 23/10/2012 04:45:35:855 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:35:855 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:35:855 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:35:902 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:35:902 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100134801Oustanding Amount :41287.0
4 , 23/10/2012 04:45:35:902 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100134801Approved Application Amount :47500.0
4 , 23/10/2012 04:45:35:902 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100134801Claim Applied Amount :30965.0
4 , 23/10/2012 04:45:35:917 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100134801Recovered Amount :0.0
4 , 23/10/2012 04:45:35:917 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100134801Default Amount :192000.0
4 , 23/10/2012 04:45:35:917 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:35:917 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:35:917 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA080075101Oustanding Amount :236069.6
4 , 23/10/2012 04:45:35:933 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:35:933 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:35:933 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA080075101Approved Application Amount :1000000.0
4 , 23/10/2012 04:45:35:933 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100204301Oustanding Amount :308008.0
4 , 23/10/2012 04:45:35:933 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA080075101Claim Applied Amount :257011.76
4 , 23/10/2012 04:45:35:933 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100204301Approved Application Amount :414000.0
4 , 23/10/2012 04:45:35:933 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA080075101Recovered Amount :0.0
4 , 23/10/2012 04:45:35:933 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100204301Claim Applied Amount :259995.0
4 , 23/10/2012 04:45:35:933 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA080075101Default Amount :500000.0
4 , 23/10/2012 04:45:35:933 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100204301Recovered Amount :0.0
4 , 23/10/2012 04:45:35:933 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:35:933 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100204301Default Amount :664797.0
4 , 23/10/2012 04:45:35:948 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:35:948 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:35:948 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:35:995 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:35:995 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100399801Oustanding Amount :31500.0
4 , 23/10/2012 04:45:35:995 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100399801Approved Application Amount :31500.0
4 , 23/10/2012 04:45:35:995 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100399801Claim Applied Amount :26775.0
4 , 23/10/2012 04:45:35:995 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100399801Recovered Amount :0.0
4 , 23/10/2012 04:45:36:011 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100399801Default Amount :41287.0
4 , 23/10/2012 04:45:36:011 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:36:011 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:36:011 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:36:011 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101940001Oustanding Amount :200000.0
4 , 23/10/2012 04:45:36:011 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:36:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101940001Approved Application Amount :200000.0
4 , 23/10/2012 04:45:36:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090657901Oustanding Amount :397565.0
4 , 23/10/2012 04:45:36:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101940001Claim Applied Amount :150000.0
4 , 23/10/2012 04:45:36:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090657901Approved Application Amount :400000.0
4 , 23/10/2012 04:45:36:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101940001Recovered Amount :0.0
4 , 23/10/2012 04:45:36:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090657901Claim Applied Amount :281674.0
4 , 23/10/2012 04:45:36:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101940001Default Amount :236069.6
4 , 23/10/2012 04:45:36:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090657901Recovered Amount :0.0
4 , 23/10/2012 04:45:36:026 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:36:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090657901Default Amount :308008.0
4 , 23/10/2012 04:45:36:026 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:36:026 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:36:026 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:36:073 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:36:073 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090178401Oustanding Amount :76389.0
4 , 23/10/2012 04:45:36:073 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090178401Approved Application Amount :139000.0
4 , 23/10/2012 04:45:36:073 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090178401Claim Applied Amount :32990.0
4 , 23/10/2012 04:45:36:073 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090178401Recovered Amount :0.0
4 , 23/10/2012 04:45:36:089 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090178401Default Amount :31500.0
4 , 23/10/2012 04:45:36:089 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:36:089 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:36:104 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:36:104 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100227901Oustanding Amount :75000.0
4 , 23/10/2012 04:45:36:104 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100227901Approved Application Amount :75000.0
4 , 23/10/2012 04:45:36:104 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:36:104 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100227901Claim Applied Amount :60000.0
4 , 23/10/2012 04:45:36:104 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110045001Oustanding Amount :14049.0
4 , 23/10/2012 04:45:36:104 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100227901Recovered Amount :0.0
4 , 23/10/2012 04:45:36:120 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110045001Approved Application Amount :15000.0
4 , 23/10/2012 04:45:36:120 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100227901Default Amount :200000.0
4 , 23/10/2012 04:45:36:120 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110045001Claim Applied Amount :6505.05
4 , 23/10/2012 04:45:36:120 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:36:120 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110045001Recovered Amount :0.0
4 , 23/10/2012 04:45:36:120 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:36:120 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110045001Default Amount :397565.0
4 , 23/10/2012 04:45:36:120 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:36:120 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:36:151 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:36:151 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090766401Oustanding Amount :11070.0
4 , 23/10/2012 04:45:36:151 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090766401Approved Application Amount :15000.0
4 , 23/10/2012 04:45:36:151 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090766401Claim Applied Amount :7727.0
4 , 23/10/2012 04:45:36:151 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090766401Recovered Amount :0.0
4 , 23/10/2012 04:45:36:151 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090766401Default Amount :76389.0
4 , 23/10/2012 04:45:36:151 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:36:151 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:36:198 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:36:198 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100334701Oustanding Amount :100000.0
4 , 23/10/2012 04:45:36:198 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100334701Approved Application Amount :100000.0
4 , 23/10/2012 04:45:36:198 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:36:198 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100334701Claim Applied Amount :75000.0
4 , 23/10/2012 04:45:36:214 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091085701Oustanding Amount :462143.0
4 , 23/10/2012 04:45:36:214 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100334701Recovered Amount :0.0
4 , 23/10/2012 04:45:36:214 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091085701Approved Application Amount :500000.0
4 , 23/10/2012 04:45:36:214 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:36:214 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100334701Default Amount :75000.0
4 , 23/10/2012 04:45:36:229 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091085701Claim Applied Amount :454915.0
4 , 23/10/2012 04:45:36:229 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101995701Oustanding Amount :94612.0
4 , 23/10/2012 04:45:36:229 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:36:229 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091085701Recovered Amount :0.0
4 , 23/10/2012 04:45:36:229 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101995701Approved Application Amount :95000.0
4 , 23/10/2012 04:45:36:229 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:36:229 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091085701Default Amount :14049.0
4 , 23/10/2012 04:45:36:229 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101995701Claim Applied Amount :69309.0
4 , 23/10/2012 04:45:36:229 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:36:229 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101995701Recovered Amount :0.0
4 , 23/10/2012 04:45:36:229 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:36:229 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101995701Default Amount :11070.0
4 , 23/10/2012 04:45:36:229 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:36:229 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:36:292 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:36:292 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102171301Oustanding Amount :5824.0
4 , 23/10/2012 04:45:36:307 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102171301Approved Application Amount :6000.0
4 , 23/10/2012 04:45:36:307 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:36:307 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102171301Claim Applied Amount :5924.0
4 , 23/10/2012 04:45:36:307 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100133501Oustanding Amount :5641.0
4 , 23/10/2012 04:45:36:307 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102171301Recovered Amount :0.0
4 , 23/10/2012 04:45:36:323 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:36:323 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100133501Approved Application Amount :6800.0
4 , 23/10/2012 04:45:36:323 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102171301Default Amount :100000.0
4 , 23/10/2012 04:45:36:323 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT090114701Oustanding Amount :567995.0
4 , 23/10/2012 04:45:36:323 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100133501Claim Applied Amount :5675.0
4 , 23/10/2012 04:45:36:323 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:36:323 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT090114701Approved Application Amount :780000.0
4 , 23/10/2012 04:45:36:323 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100133501Recovered Amount :0.0
4 , 23/10/2012 04:45:36:323 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:36:323 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT090114701Claim Applied Amount :585000.0
4 , 23/10/2012 04:45:36:323 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100133501Default Amount :462143.0
4 , 23/10/2012 04:45:36:323 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT090114701Recovered Amount :0.0
4 , 23/10/2012 04:45:36:323 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:36:323 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT090114701Default Amount :94612.0
4 , 23/10/2012 04:45:36:323 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:36:338 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:36:338 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:36:385 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:36:401 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100102401Oustanding Amount :1636333.0
4 , 23/10/2012 04:45:36:401 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100102401Approved Application Amount :1966000.0
4 , 23/10/2012 04:45:36:401 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100102401Claim Applied Amount :1464358.0
4 , 23/10/2012 04:45:36:401 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100102401Recovered Amount :0.0
4 , 23/10/2012 04:45:36:401 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100102401Default Amount :5824.0
4 , 23/10/2012 04:45:36:416 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:36:416 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:36:416 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:36:416 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:36:416 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102211201Oustanding Amount :25000.0
