4 , 06/11/2008 12:26:17:691 , RpDAO , insertDANDetails , After Inserting CGDAN details
4 , 06/11/2008 15:34:44:747 , RpProcessor , isServiceFeeCalculated , Service fee count for CGPAN = CG200303128TC as on Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:747 , RpProcessor , isServiceFeeCalculated , Return value = false
4 , 06/11/2008 15:34:44:747 , RpDAO , calculateServiceFee , Service Fee Rate = 0.0
4 , 06/11/2008 15:34:44:747 , RpDAO , calculateServiceFee , Before calling procedure to get outstanding amount
4 , 06/11/2008 15:34:44:747 , RpDAO , getAmountOutstanding , Entering
4 , 06/11/2008 15:34:44:747 , RpDAO , getAmountOutstanding , CGPAN = CG200303128TC
4 , 06/11/2008 15:34:44:747 , RpDAO , getAmountOutstanding , Before executing outstanding details
4 , 06/11/2008 15:34:44:778 , RpDAO , getAmountOutstanding , After executing outstanding details
4 , 06/11/2008 15:34:44:778 , RpDAO , getAmountOutstanding , Outstanding amount = 40000.0
4 , 06/11/2008 15:34:44:778 , RpDAO , calculateServiceFee , After calling procedure to get outstanding amount
4 , 06/11/2008 15:34:44:778 , RpDAO , calculateServiceFee , Amount Outstanding = 40000.0
4 , 06/11/2008 15:34:44:778 , RpDAO , calculateServiceFee , After getting approved amount
4 , 06/11/2008 15:34:44:778 , RpDAO , calculateServiceFee , After getting approved amount:40000.0
4 , 06/11/2008 15:34:44:778 , RpDAO , getCardRate , card rate :0.5
4 , 06/11/2008 15:34:44:778 , RpDAO , getServiceCardRate , Exited
4 , 06/11/2008 15:34:44:778 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:44:794 , RpDAO , getCardRate , card rate :0.0
4 , 06/11/2008 15:34:44:794 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:44:794 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:44:794 , RpDAO , getGuarStartDate , Exited
4 , 06/11/2008 15:34:44:794 , RpDAO , getGuarStartDate , application.getAppRefNo() :null
4 , 06/11/2008 15:34:44:794 , RpDAO , getGuarStartDate , application.getCgpan() :CG200303128TC
4 , 06/11/2008 15:34:44:794 , RpDAO , updateIdForExcess , Exited
4 , 06/11/2008 15:34:44:794 , RpDAO , calculateServiceFee , Days = 1576
4 , 06/11/2008 15:34:44:794 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:44:794 , RpDAO , calculateServiceFee , From Date = Sun Apr 01 15:34:44 IST 2007
4 , 06/11/2008 15:34:44:794 , RpDAO , calculateServiceFee , To Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:794 , RpDAO , calculateAllServiceFee , After calculating service fee for application:CG200303128TC
4 , 06/11/2008 15:34:44:794 , RpDAO , calculateAllServiceFee , Before calculating service fee for application:CG200201681TC
4 , 06/11/2008 15:34:44:794 , AdminDAO , getParameter , Entered
4 , 06/11/2008 15:34:44:794 , AdminDAO , getParameter , Exited
4 , 06/11/2008 15:34:44:794 , RpDAO , calculateServiceFee , Entering
4 , 06/11/2008 15:34:44:794 , RpDAO , calculateServiceFee , application.getScheme() RSF
4 , 06/11/2008 15:34:44:794 , RpDAO , calculateServiceFee , Current Year = 2008
4 , 06/11/2008 15:34:44:794 , RpDAO , calculateServiceFee , Current Month = 10
4 , 06/11/2008 15:34:44:794 , RpDAO , calculateServiceFee , Current Date = 6
4 , 06/11/2008 15:34:44:794 , RpDAO , calculateServiceFee , As On Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:794 , RpDAO , calculateServiceFee , CGPAN = CG200201681TC
4 , 06/11/2008 15:34:44:794 , RpProcessor , isServiceFeeCalculated , Entering
4 , 06/11/2008 15:34:44:794 , RpDAO , getServiceFeeCount , Entering
4 , 06/11/2008 15:34:44:794 , RpDAO , getServiceFeeCount , CGPAN = CG200201681TC
4 , 06/11/2008 15:34:44:794 , RpDAO , getServiceFeeCount , As on date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:794 , RpDAO , getServiceFeeCount , Establishing connection
4 , 06/11/2008 15:34:44:794 , RpDAO , getServiceFeeCount , Registering output parameter
4 , 06/11/2008 15:34:44:794 , RpDAO , getServiceFeeCount , setting CGPAN = CG200201681TC
4 , 06/11/2008 15:34:44:794 , RpDAO , getServiceFeeCount , setting as on date = 2008-03-31
4 , 06/11/2008 15:34:44:794 , RpDAO , getServiceFeeCount , Registering output parameter for service fee count
4 , 06/11/2008 15:34:44:794 , RpDAO , getServiceFeeCount , Registering output parameter for error messages
4 , 06/11/2008 15:34:44:794 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:44:841 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:44:841 , RpDAO , getServiceFeeCount , Service Fee Count = 0
4 , 06/11/2008 15:34:44:841 , RpProcessor , isServiceFeeCalculated , Service fee count for CGPAN = CG200201681TC as on Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:841 , RpProcessor , isServiceFeeCalculated , Return value = false
4 , 06/11/2008 15:34:44:841 , RpDAO , calculateServiceFee , Service Fee Rate = 0.0
4 , 06/11/2008 15:34:44:841 , RpDAO , calculateServiceFee , Before calling procedure to get outstanding amount
4 , 06/11/2008 15:34:44:841 , RpDAO , getAmountOutstanding , Entering
4 , 06/11/2008 15:34:44:841 , RpDAO , getAmountOutstanding , CGPAN = CG200201681TC
4 , 06/11/2008 15:34:44:841 , RpDAO , getAmountOutstanding , Before executing outstanding details
4 , 06/11/2008 15:34:44:872 , RpDAO , getAmountOutstanding , After executing outstanding details
4 , 06/11/2008 15:34:44:872 , RpDAO , getAmountOutstanding , Outstanding amount = 80000.0
4 , 06/11/2008 15:34:44:872 , RpDAO , calculateServiceFee , After calling procedure to get outstanding amount
4 , 06/11/2008 15:34:44:872 , RpDAO , calculateServiceFee , Amount Outstanding = 80000.0
4 , 06/11/2008 15:34:44:872 , RpDAO , calculateServiceFee , After getting approved amount
4 , 06/11/2008 15:34:44:872 , RpDAO , calculateServiceFee , After getting approved amount:80000.0
4 , 06/11/2008 15:34:44:872 , RpDAO , getCardRate , card rate :0.5
4 , 06/11/2008 15:34:44:887 , RpDAO , getServiceCardRate , Exited
4 , 06/11/2008 15:34:44:887 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:44:887 , RpDAO , getCardRate , card rate :0.0
4 , 06/11/2008 15:34:44:887 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:44:887 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:44:887 , RpDAO , getGuarStartDate , Exited
4 , 06/11/2008 15:34:44:887 , RpDAO , getGuarStartDate , application.getAppRefNo() :null
4 , 06/11/2008 15:34:44:887 , RpDAO , getGuarStartDate , application.getCgpan() :CG200201681TC
4 , 06/11/2008 15:34:44:887 , RpDAO , updateIdForExcess , Exited
4 , 06/11/2008 15:34:44:887 , RpDAO , calculateServiceFee , Days = 1576
4 , 06/11/2008 15:34:44:887 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:44:887 , RpDAO , calculateServiceFee , From Date = Sun Apr 01 15:34:44 IST 2007
4 , 06/11/2008 15:34:44:887 , RpDAO , calculateServiceFee , To Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:887 , RpDAO , calculateAllServiceFee , After calculating service fee for application:CG200201681TC
4 , 06/11/2008 15:34:44:887 , RpDAO , calculateAllServiceFee , Before calculating service fee for application:CG200204454TC
4 , 06/11/2008 15:34:44:887 , AdminDAO , getParameter , Entered
4 , 06/11/2008 15:34:44:887 , AdminDAO , getParameter , Exited
4 , 06/11/2008 15:34:44:887 , RpDAO , calculateServiceFee , Entering
4 , 06/11/2008 15:34:44:887 , RpDAO , calculateServiceFee , application.getScheme() RSF
4 , 06/11/2008 15:34:44:887 , RpDAO , calculateServiceFee , Current Year = 2008
4 , 06/11/2008 15:34:44:887 , RpDAO , calculateServiceFee , Current Month = 10
4 , 06/11/2008 15:34:44:887 , RpDAO , calculateServiceFee , Current Date = 6
4 , 06/11/2008 15:34:44:887 , RpDAO , calculateServiceFee , As On Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:887 , RpDAO , calculateServiceFee , CGPAN = CG200204454TC
4 , 06/11/2008 15:34:44:887 , RpProcessor , isServiceFeeCalculated , Entering
4 , 06/11/2008 15:34:44:887 , RpDAO , getServiceFeeCount , Entering
4 , 06/11/2008 15:34:44:887 , RpDAO , getServiceFeeCount , CGPAN = CG200204454TC
4 , 06/11/2008 15:34:44:887 , RpDAO , getServiceFeeCount , As on date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:887 , RpDAO , getServiceFeeCount , Establishing connection
4 , 06/11/2008 15:34:44:887 , RpDAO , getServiceFeeCount , Registering output parameter
4 , 06/11/2008 15:34:44:887 , RpDAO , getServiceFeeCount , setting CGPAN = CG200204454TC
4 , 06/11/2008 15:34:44:887 , RpDAO , getServiceFeeCount , setting as on date = 2008-03-31
4 , 06/11/2008 15:34:44:887 , RpDAO , getServiceFeeCount , Registering output parameter for service fee count
4 , 06/11/2008 15:34:44:887 , RpDAO , getServiceFeeCount , Registering output parameter for error messages
4 , 06/11/2008 15:34:44:887 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:44:934 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:44:950 , RpDAO , getServiceFeeCount , Service Fee Count = 0
4 , 06/11/2008 15:34:44:950 , RpProcessor , isServiceFeeCalculated , Service fee count for CGPAN = CG200204454TC as on Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:950 , RpProcessor , isServiceFeeCalculated , Return value = false
4 , 06/11/2008 15:34:44:950 , RpDAO , calculateServiceFee , Service Fee Rate = 0.0
4 , 06/11/2008 15:34:44:950 , RpDAO , calculateServiceFee , Before calling procedure to get outstanding amount
4 , 06/11/2008 15:34:44:950 , RpDAO , getAmountOutstanding , Entering
4 , 06/11/2008 15:34:44:950 , RpDAO , getAmountOutstanding , CGPAN = CG200204454TC
4 , 06/11/2008 15:34:44:950 , RpDAO , getAmountOutstanding , Before executing outstanding details
4 , 06/11/2008 15:34:44:966 , RpDAO , getAmountOutstanding , After executing outstanding details
4 , 06/11/2008 15:34:44:966 , RpDAO , getAmountOutstanding , Outstanding amount = 47500.0
4 , 06/11/2008 15:34:44:966 , RpDAO , calculateServiceFee , After calling procedure to get outstanding amount
4 , 06/11/2008 15:34:44:966 , RpDAO , calculateServiceFee , Amount Outstanding = 47500.0
4 , 06/11/2008 15:34:44:966 , RpDAO , calculateServiceFee , After getting approved amount
4 , 06/11/2008 15:34:44:966 , RpDAO , calculateServiceFee , After getting approved amount:47500.0
4 , 06/11/2008 15:34:44:981 , RpDAO , getCardRate , card rate :0.5
4 , 06/11/2008 15:34:44:981 , RpDAO , getServiceCardRate , Exited
4 , 06/11/2008 15:34:44:981 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:44:981 , RpDAO , getCardRate , card rate :0.0
4 , 06/11/2008 15:34:44:981 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:44:981 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:44:981 , RpDAO , getGuarStartDate , Exited
4 , 06/11/2008 15:34:44:981 , RpDAO , getGuarStartDate , application.getAppRefNo() :null
4 , 06/11/2008 15:34:44:981 , RpDAO , getGuarStartDate , application.getCgpan() :CG200204454TC
4 , 06/11/2008 15:34:44:981 , RpDAO , updateIdForExcess , Exited
4 , 06/11/2008 15:34:44:981 , RpDAO , calculateServiceFee , Days = 1576
4 , 06/11/2008 15:34:44:981 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:44:981 , RpDAO , calculateServiceFee , From Date = Sun Apr 01 15:34:44 IST 2007
4 , 06/11/2008 15:34:44:981 , RpDAO , calculateServiceFee , To Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:981 , RpDAO , calculateAllServiceFee , After calculating service fee for application:CG200204454TC
4 , 06/11/2008 15:34:44:981 , RpDAO , calculateAllServiceFee , Before calculating service fee for application:CG200100645TC
4 , 06/11/2008 15:34:44:981 , AdminDAO , getParameter , Entered
4 , 06/11/2008 15:34:44:981 , AdminDAO , getParameter , Exited
4 , 06/11/2008 15:34:44:981 , RpDAO , calculateServiceFee , Entering
4 , 06/11/2008 15:34:44:981 , RpDAO , calculateServiceFee , application.getScheme() RSF
4 , 06/11/2008 15:34:44:981 , RpDAO , calculateServiceFee , Current Year = 2008
4 , 06/11/2008 15:34:44:981 , RpDAO , calculateServiceFee , Current Month = 10
4 , 06/11/2008 15:34:44:981 , RpDAO , calculateServiceFee , Current Date = 6
4 , 06/11/2008 15:34:44:981 , RpDAO , calculateServiceFee , As On Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:981 , RpDAO , calculateServiceFee , CGPAN = CG200100645TC
4 , 06/11/2008 15:34:44:981 , RpProcessor , isServiceFeeCalculated , Entering
4 , 06/11/2008 15:34:44:981 , RpDAO , getServiceFeeCount , Entering
4 , 06/11/2008 15:34:44:981 , RpDAO , getServiceFeeCount , CGPAN = CG200100645TC
4 , 06/11/2008 15:34:44:981 , RpDAO , getServiceFeeCount , As on date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:44:997 , RpDAO , getServiceFeeCount , Establishing connection
4 , 06/11/2008 15:34:44:997 , RpDAO , getServiceFeeCount , Registering output parameter
4 , 06/11/2008 15:34:44:997 , RpDAO , getServiceFeeCount , setting CGPAN = CG200100645TC
4 , 06/11/2008 15:34:44:997 , RpDAO , getServiceFeeCount , setting as on date = 2008-03-31
4 , 06/11/2008 15:34:44:997 , RpDAO , getServiceFeeCount , Registering output parameter for service fee count
4 , 06/11/2008 15:34:44:997 , RpDAO , getServiceFeeCount , Registering output parameter for error messages
4 , 06/11/2008 15:34:44:997 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:45:044 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:45:044 , RpDAO , getServiceFeeCount , Service Fee Count = 0
4 , 06/11/2008 15:34:45:044 , RpProcessor , isServiceFeeCalculated , Service fee count for CGPAN = CG200100645TC as on Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:45:044 , RpProcessor , isServiceFeeCalculated , Return value = false
4 , 06/11/2008 15:34:45:044 , RpDAO , calculateServiceFee , Service Fee Rate = 0.0
4 , 06/11/2008 15:34:45:044 , RpDAO , calculateServiceFee , Before calling procedure to get outstanding amount
4 , 06/11/2008 15:34:45:044 , RpDAO , getAmountOutstanding , Entering
4 , 06/11/2008 15:34:45:044 , RpDAO , getAmountOutstanding , CGPAN = CG200100645TC
4 , 06/11/2008 15:34:45:044 , RpDAO , getAmountOutstanding , Before executing outstanding details
4 , 06/11/2008 15:34:45:059 , RpDAO , getAmountOutstanding , After executing outstanding details
4 , 06/11/2008 15:34:45:059 , RpDAO , getAmountOutstanding , Outstanding amount = 47500.0
4 , 06/11/2008 15:34:45:075 , RpDAO , calculateServiceFee , After calling procedure to get outstanding amount
4 , 06/11/2008 15:34:45:075 , RpDAO , calculateServiceFee , Amount Outstanding = 47500.0
4 , 06/11/2008 15:34:45:075 , RpDAO , calculateServiceFee , After getting approved amount
4 , 06/11/2008 15:34:45:075 , RpDAO , calculateServiceFee , After getting approved amount:47500.0
4 , 06/11/2008 15:34:45:075 , RpDAO , getCardRate , card rate :0.5
4 , 06/11/2008 15:34:45:106 , RpDAO , getServiceCardRate , Exited
4 , 06/11/2008 15:34:45:106 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:45:106 , RpDAO , getCardRate , card rate :0.0
4 , 06/11/2008 15:34:45:106 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:45:106 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:45:106 , RpDAO , getGuarStartDate , Exited
4 , 06/11/2008 15:34:45:122 , RpDAO , getGuarStartDate , application.getAppRefNo() :null
4 , 06/11/2008 15:34:45:122 , RpDAO , getGuarStartDate , application.getCgpan() :CG200100645TC
4 , 06/11/2008 15:34:45:137 , RpDAO , updateIdForExcess , Exited
4 , 06/11/2008 15:34:45:137 , RpDAO , calculateServiceFee , Days = 2510
4 , 06/11/2008 15:34:45:137 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:45:137 , RpDAO , calculateServiceFee , From Date = Sun Apr 01 15:34:44 IST 2007
4 , 06/11/2008 15:34:45:137 , RpDAO , calculateServiceFee , To Date = Mon Mar 31 15:34:44 IST 2008
4 , 06/11/2008 15:34:45:137 , RpDAO , calculateAllServiceFee , After calculating service fee for application:CG200100645TC
4 , 06/11/2008 15:34:45:137 , RpDAO , calculateAllServiceFee , Before calculating service fee for application:CG200100660TC
4 , 06/11/2008 15:34:45:137 , AdminDAO , getParameter , Entered
4 , 06/11/2008 15:34:45:137 , AdminDAO , getParameter , Exited
4 , 06/11/2008 15:34:45:137 , RpDAO , calculateServiceFee , Entering
4 , 06/11/2008 15:34:45:137 , RpDAO , calculateServiceFee , application.getScheme() RSF
4 , 06/11/2008 15:34:45:137 , RpDAO , calculateServiceFee , Current Year = 2008
4 , 06/11/2008 15:34:45:137 , RpDAO , calculateServiceFee , Current Month = 10
4 , 06/11/2008 15:34:45:137 , RpDAO , calculateServiceFee , Current Date = 6
4 , 06/11/2008 15:34:45:137 , RpDAO , calculateServiceFee , As On Date = Mon Mar 31 15:34:45 IST 2008
4 , 06/11/2008 15:34:45:137 , RpDAO , calculateServiceFee , CGPAN = CG200100660TC
4 , 06/11/2008 15:34:45:137 , RpProcessor , isServiceFeeCalculated , Entering
4 , 06/11/2008 15:34:45:137 , RpDAO , getServiceFeeCount , Entering
4 , 06/11/2008 15:34:45:137 , RpDAO , getServiceFeeCount , CGPAN = CG200100660TC
4 , 06/11/2008 15:34:45:137 , RpDAO , getServiceFeeCount , As on date = Mon Mar 31 15:34:45 IST 2008
4 , 06/11/2008 15:34:45:137 , RpDAO , getServiceFeeCount , Establishing connection
4 , 06/11/2008 15:34:45:137 , RpDAO , getServiceFeeCount , Registering output parameter
4 , 06/11/2008 15:34:45:137 , RpDAO , getServiceFeeCount , setting CGPAN = CG200100660TC
4 , 06/11/2008 15:34:45:137 , RpDAO , getServiceFeeCount , setting as on date = 2008-03-31
4 , 06/11/2008 15:34:45:137 , RpDAO , getServiceFeeCount , Registering output parameter for service fee count
4 , 06/11/2008 15:34:45:137 , RpDAO , getServiceFeeCount , Registering output parameter for error messages
4 , 06/11/2008 15:34:45:137 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:45:184 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:45:184 , RpDAO , getServiceFeeCount , Service Fee Count = 0
4 , 06/11/2008 15:34:45:184 , RpProcessor , isServiceFeeCalculated , Service fee count for CGPAN = CG200100660TC as on Mon Mar 31 15:34:45 IST 2008
4 , 06/11/2008 15:34:45:184 , RpProcessor , isServiceFeeCalculated , Return value = false
4 , 06/11/2008 15:34:45:184 , RpDAO , calculateServiceFee , Service Fee Rate = 0.0
4 , 06/11/2008 15:34:45:184 , RpDAO , calculateServiceFee , Before calling procedure to get outstanding amount
4 , 06/11/2008 15:34:45:184 , RpDAO , getAmountOutstanding , Entering
4 , 06/11/2008 15:34:45:184 , RpDAO , getAmountOutstanding , CGPAN = CG200100660TC
4 , 06/11/2008 15:34:45:184 , RpDAO , getAmountOutstanding , Before executing outstanding details
4 , 06/11/2008 15:34:45:216 , RpDAO , getAmountOutstanding , After executing outstanding details
4 , 06/11/2008 15:34:45:216 , RpDAO , getAmountOutstanding , Outstanding amount = 9000.0
4 , 06/11/2008 15:34:45:216 , RpDAO , calculateServiceFee , After calling procedure to get outstanding amount
