4 , 23/10/2012 04:46:46:852 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100156201Recovered Amount :0.0
4 , 23/10/2012 04:47:16:087 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:087 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091181401Oustanding Amount :40000.0
4 , 23/10/2012 04:47:16:087 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091181401Approved Application Amount :40000.0
4 , 23/10/2012 04:47:16:087 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091181401Claim Applied Amount :34000.0
4 , 23/10/2012 04:47:16:087 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091181401Recovered Amount :0.0
4 , 23/10/2012 04:47:16:102 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091181401Default Amount :40000.0
4 , 23/10/2012 04:47:16:102 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:102 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:102 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:102 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100441801Oustanding Amount :425050.0
4 , 23/10/2012 04:47:16:102 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100441801Approved Application Amount :600000.0
4 , 23/10/2012 04:47:16:102 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100441801Claim Applied Amount :225000.0
4 , 23/10/2012 04:47:16:118 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:118 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100441801Recovered Amount :0.0
4 , 23/10/2012 04:47:16:118 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT110037601Oustanding Amount :7489337.0
4 , 23/10/2012 04:47:16:118 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100441801Default Amount :30797.0
4 , 23/10/2012 04:47:16:118 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT110037601Approved Application Amount :7500000.0
4 , 23/10/2012 04:47:16:118 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:133 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT110037601Claim Applied Amount :5625000.0
4 , 23/10/2012 04:47:16:133 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:133 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT110037601Recovered Amount :0.0
4 , 23/10/2012 04:47:16:133 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT110037601Default Amount :38000.0
4 , 23/10/2012 04:47:16:133 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:133 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:165 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:165 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091285701Oustanding Amount :25000.0
4 , 23/10/2012 04:47:16:165 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091285701Approved Application Amount :25000.0
4 , 23/10/2012 04:47:16:165 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091285701Claim Applied Amount :21250.0
4 , 23/10/2012 04:47:16:165 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091285701Recovered Amount :0.0
4 , 23/10/2012 04:47:16:165 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091285701Default Amount :40000.0
4 , 23/10/2012 04:47:16:165 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:165 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:180 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:180 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090718401Oustanding Amount :135380.0
4 , 23/10/2012 04:47:16:180 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090718401Approved Application Amount :200000.0
4 , 23/10/2012 04:47:16:180 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090718401Claim Applied Amount :115073.0
4 , 23/10/2012 04:47:16:180 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090718401Recovered Amount :0.0
4 , 23/10/2012 04:47:16:196 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090718401Default Amount :425050.0
4 , 23/10/2012 04:47:16:196 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:196 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:196 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:196 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100228401Oustanding Amount :413869.0
4 , 23/10/2012 04:47:16:196 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100228401Approved Application Amount :475000.0
4 , 23/10/2012 04:47:16:196 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100228401Claim Applied Amount :329482.0
4 , 23/10/2012 04:47:16:196 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100228401Recovered Amount :0.0
4 , 23/10/2012 04:47:16:196 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100228401Default Amount :7489337.0
4 , 23/10/2012 04:47:16:211 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:211 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:227 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:227 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091980401Oustanding Amount :100000.0
4 , 23/10/2012 04:47:16:227 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091980401Approved Application Amount :100000.0
4 , 23/10/2012 04:47:16:227 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091980401Claim Applied Amount :85000.0
4 , 23/10/2012 04:47:16:227 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091980401Recovered Amount :0.0
4 , 23/10/2012 04:47:16:227 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091980401Default Amount :25000.0
4 , 23/10/2012 04:47:16:227 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:243 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:243 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:243 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090458601Oustanding Amount :11754.0
4 , 23/10/2012 04:47:16:258 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090458601Approved Application Amount :20000.0
4 , 23/10/2012 04:47:16:258 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090458601Claim Applied Amount :11504.0
4 , 23/10/2012 04:47:16:258 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090458601Recovered Amount :0.0
4 , 23/10/2012 04:47:16:258 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090458601Default Amount :135380.0
4 , 23/10/2012 04:47:16:258 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:258 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:258 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:258 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090691001Oustanding Amount :5637.0
4 , 23/10/2012 04:47:16:258 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090691001Approved Application Amount :8200.0
4 , 23/10/2012 04:47:16:274 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090691001Claim Applied Amount :5637.0
4 , 23/10/2012 04:47:16:274 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090691001Recovered Amount :0.0
4 , 23/10/2012 04:47:16:274 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU090691001Default Amount :413869.0
4 , 23/10/2012 04:47:16:274 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:274 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:289 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:289 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090748701Oustanding Amount :50000.0
4 , 23/10/2012 04:47:16:289 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090748701Approved Application Amount :50000.0
4 , 23/10/2012 04:47:16:289 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090748701Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:16:289 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090748701Recovered Amount :0.0
4 , 23/10/2012 04:47:16:305 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090748701Default Amount :100000.0
4 , 23/10/2012 04:47:16:305 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:305 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:321 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:321 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL11MA090046701Oustanding Amount :475000.0
4 , 23/10/2012 04:47:16:321 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL11MA090046701Approved Application Amount :475000.0
4 , 23/10/2012 04:47:16:321 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL11MA090046701Claim Applied Amount :403750.0
4 , 23/10/2012 04:47:16:321 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL11MA090046701Recovered Amount :0.0
4 , 23/10/2012 04:47:16:321 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL11MA090046701Default Amount :11754.0
4 , 23/10/2012 04:47:16:321 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:336 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:336 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:336 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090491001Oustanding Amount :50000.0
4 , 23/10/2012 04:47:16:336 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090491001Approved Application Amount :50000.0
4 , 23/10/2012 04:47:16:336 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090491001Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:16:336 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090491001Recovered Amount :0.0
4 , 23/10/2012 04:47:16:336 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090491001Default Amount :5637.0
4 , 23/10/2012 04:47:16:336 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:336 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:367 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:367 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091162601Oustanding Amount :60000.0
4 , 23/10/2012 04:47:16:383 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091162601Approved Application Amount :60000.0
4 , 23/10/2012 04:47:16:383 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091162601Claim Applied Amount :51000.0
4 , 23/10/2012 04:47:16:383 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091162601Recovered Amount :0.0
4 , 23/10/2012 04:47:16:383 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091162601Default Amount :50000.0
4 , 23/10/2012 04:47:16:383 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:399 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:399 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100041301Oustanding Amount :13946.0
4 , 23/10/2012 04:47:16:399 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:399 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100041301Approved Application Amount :25000.0
4 , 23/10/2012 04:47:16:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100313001Oustanding Amount :22992.0
4 , 23/10/2012 04:47:16:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100041301Claim Applied Amount :10460.0
4 , 23/10/2012 04:47:16:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100313001Approved Application Amount :25000.0
4 , 23/10/2012 04:47:16:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100041301Recovered Amount :0.0
4 , 23/10/2012 04:47:16:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100313001Claim Applied Amount :25000.0
4 , 23/10/2012 04:47:16:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100041301Default Amount :475000.0
4 , 23/10/2012 04:47:16:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100313001Recovered Amount :0.0
4 , 23/10/2012 04:47:16:414 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100313001Default Amount :50000.0
4 , 23/10/2012 04:47:16:414 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:414 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:430 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:477 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:477 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102449301Oustanding Amount :50000.0
4 , 23/10/2012 04:47:16:477 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102449301Approved Application Amount :50000.0
4 , 23/10/2012 04:47:16:492 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102449301Claim Applied Amount :50000.0
4 , 23/10/2012 04:47:16:492 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102449301Recovered Amount :0.0
4 , 23/10/2012 04:47:16:492 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102449301Default Amount :60000.0
4 , 23/10/2012 04:47:16:492 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:492 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:508 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:508 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100910601Oustanding Amount :145977.0
4 , 23/10/2012 04:47:16:508 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100910601Approved Application Amount :161000.0
4 , 23/10/2012 04:47:16:508 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100910601Claim Applied Amount :146784.0
4 , 23/10/2012 04:47:16:508 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:508 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100910601Recovered Amount :0.0
4 , 23/10/2012 04:47:16:523 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090053801Oustanding Amount :25000.0
4 , 23/10/2012 04:47:16:523 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100910601Default Amount :13946.0
4 , 23/10/2012 04:47:16:523 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090053801Approved Application Amount :25000.0
4 , 23/10/2012 04:47:16:523 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:523 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090053801Claim Applied Amount :21250.0
4 , 23/10/2012 04:47:16:523 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:523 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090053801Recovered Amount :0.0
4 , 23/10/2012 04:47:16:523 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090053801Default Amount :22992.0
4 , 23/10/2012 04:47:16:523 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:523 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:586 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:586 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN110074301Oustanding Amount :87676.0
4 , 23/10/2012 04:47:16:586 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN110074301Approved Application Amount :100000.0
4 , 23/10/2012 04:47:16:586 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN110074301Claim Applied Amount :72237.0
4 , 23/10/2012 04:47:16:586 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN110074301Recovered Amount :0.0
4 , 23/10/2012 04:47:16:601 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN110074301Default Amount :50000.0
4 , 23/10/2012 04:47:16:601 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:601 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:16:601 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:16:601 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090001301Oustanding Amount :527466.0
4 , 23/10/2012 04:47:16:601 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090001301Approved Application Amount :830000.0
4 , 23/10/2012 04:47:16:617 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090001301Claim Applied Amount :325275.0
4 , 23/10/2012 04:47:16:617 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090001301Recovered Amount :0.0
4 , 23/10/2012 04:47:16:617 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090001301Default Amount :145977.0
4 , 23/10/2012 04:47:16:617 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:16:617 , CPDAO , isRecoveryDetailsAvailable() , Entered!
