4 , 12/11/2008 11:50:05:462 , AdminDAO , getParameter , Entered
4 , 13/11/2008 16:31:47:527 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA010000901Recovered Amount :280402.0
4 , 13/11/2008 16:31:47:527 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA010000901Default Amount :200000.0
4 , 13/11/2008 16:31:47:527 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:527 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:542 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:542 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA020016901Oustanding Amount :62021.0
4 , 13/11/2008 16:31:47:542 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA020016901Approved Application Amount :66000.0
4 , 13/11/2008 16:31:47:542 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA020016901Claim Applied Amount :49500.0
4 , 13/11/2008 16:31:47:542 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA020016901Recovered Amount :7569.0
4 , 13/11/2008 16:31:47:542 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA020016901Default Amount :62021.0
4 , 13/11/2008 16:31:47:542 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:542 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:557 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:557 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006301Oustanding Amount :36500.0
4 , 13/11/2008 16:31:47:557 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006301Approved Application Amount :47500.0
4 , 13/11/2008 16:31:47:557 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006301Claim Applied Amount :27375.0
4 , 13/11/2008 16:31:47:557 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006301Recovered Amount :7500.0
4 , 13/11/2008 16:31:47:557 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006301Default Amount :36500.0
4 , 13/11/2008 16:31:47:557 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:557 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:573 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:573 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010022801Oustanding Amount :27268.0
4 , 13/11/2008 16:31:47:573 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010022801Approved Application Amount :47500.0
4 , 13/11/2008 16:31:47:573 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010022801Claim Applied Amount :20451.0
4 , 13/11/2008 16:31:47:573 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010022801Recovered Amount :7500.0
4 , 13/11/2008 16:31:47:573 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010022801Default Amount :27268.0
4 , 13/11/2008 16:31:47:573 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:573 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:588 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:588 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006001Oustanding Amount :35000.0
4 , 13/11/2008 16:31:47:588 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006001Approved Application Amount :47500.0
4 , 13/11/2008 16:31:47:588 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006001Claim Applied Amount :26250.0
4 , 13/11/2008 16:31:47:588 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006001Recovered Amount :7500.0
4 , 13/11/2008 16:31:47:588 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010006001Default Amount :35000.0
4 , 13/11/2008 16:31:47:588 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:588 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:588 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:588 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007601Oustanding Amount :15550.0
4 , 13/11/2008 16:31:47:588 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007601Approved Application Amount :20000.0
4 , 13/11/2008 16:31:47:588 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007601Claim Applied Amount :11663.0
4 , 13/11/2008 16:31:47:588 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007601Recovered Amount :0.0
4 , 13/11/2008 16:31:47:588 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007601Default Amount :15550.0
4 , 13/11/2008 16:31:47:588 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:588 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:619 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:619 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007901Oustanding Amount :33600.0
4 , 13/11/2008 16:31:47:619 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007901Approved Application Amount :42750.0
4 , 13/11/2008 16:31:47:619 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007901Claim Applied Amount :25200.0
4 , 13/11/2008 16:31:47:619 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007901Recovered Amount :0.0
4 , 13/11/2008 16:31:47:619 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007901Default Amount :33600.0
4 , 13/11/2008 16:31:47:619 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:619 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:619 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:619 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP020008301Oustanding Amount :45000.0
4 , 13/11/2008 16:31:47:619 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP020008301Approved Application Amount :85500.0
4 , 13/11/2008 16:31:47:619 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP020008301Claim Applied Amount :34125.0
4 , 13/11/2008 16:31:47:619 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP020008301Recovered Amount :37500.0
4 , 13/11/2008 16:31:47:619 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP020008301Default Amount :45000.0
4 , 13/11/2008 16:31:47:619 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:619 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:634 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:634 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007101Oustanding Amount :15015.0
4 , 13/11/2008 16:31:47:634 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007101Approved Application Amount :23750.0
4 , 13/11/2008 16:31:47:634 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007101Claim Applied Amount :11261.0
4 , 13/11/2008 16:31:47:634 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007101Recovered Amount :2200.0
4 , 13/11/2008 16:31:47:634 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007101Default Amount :15015.0
4 , 13/11/2008 16:31:47:634 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:634 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:649 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:649 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR020004601Oustanding Amount :62805.0
4 , 13/11/2008 16:31:47:649 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR020004601Approved Application Amount :87500.0
4 , 13/11/2008 16:31:47:649 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR020004601Claim Applied Amount :38479.0
4 , 13/11/2008 16:31:47:649 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR020004601Recovered Amount :0.0
4 , 13/11/2008 16:31:47:649 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR020004601Default Amount :62805.0
4 , 13/11/2008 16:31:47:649 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:649 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:665 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:665 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020000801Oustanding Amount :24858.0
4 , 13/11/2008 16:31:47:665 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020000801Approved Application Amount :30000.0
4 , 13/11/2008 16:31:47:665 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020000801Claim Applied Amount :18644.0
4 , 13/11/2008 16:31:47:665 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020000801Recovered Amount :0.0
4 , 13/11/2008 16:31:47:665 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020000801Default Amount :24858.0
4 , 13/11/2008 16:31:47:665 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:665 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:680 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:680 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MA030001201Oustanding Amount :89738.0
4 , 13/11/2008 16:31:47:680 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MA030001201Approved Application Amount :90900.0
4 , 13/11/2008 16:31:47:680 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MA030001201Claim Applied Amount :74239.0
4 , 13/11/2008 16:31:47:680 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MA030001201Recovered Amount :1000.0
4 , 13/11/2008 16:31:47:680 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MA030001201Default Amount :89738.0
4 , 13/11/2008 16:31:47:680 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:680 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:696 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:696 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA020004101Oustanding Amount :71790.0
4 , 13/11/2008 16:31:47:696 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA020004101Approved Application Amount :400000.0
4 , 13/11/2008 16:31:47:696 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA020004101Claim Applied Amount :62079.0
4 , 13/11/2008 16:31:47:696 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA020004101Recovered Amount :3.0
4 , 13/11/2008 16:31:47:696 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA020004101Default Amount :71790.0
4 , 13/11/2008 16:31:47:696 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:696 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:696 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:696 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP030003901Oustanding Amount :130000.0
4 , 13/11/2008 16:31:47:696 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP030003901Approved Application Amount :190000.0
4 , 13/11/2008 16:31:47:696 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP030003901Claim Applied Amount :180894.0
4 , 13/11/2008 16:31:47:696 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP030003901Recovered Amount :0.0
4 , 13/11/2008 16:31:47:696 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP030003901Default Amount :130000.0
4 , 13/11/2008 16:31:47:696 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:696 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:711 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR030014201Oustanding Amount :715345.0
4 , 13/11/2008 16:31:47:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR030014201Approved Application Amount :895000.0
4 , 13/11/2008 16:31:47:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR030014201Claim Applied Amount :535759.0
4 , 13/11/2008 16:31:47:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR030014201Recovered Amount :1000.0
4 , 13/11/2008 16:31:47:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR030014201Default Amount :715345.0
4 , 13/11/2008 16:31:47:711 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:711 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:726 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003001Oustanding Amount :50000.0
4 , 13/11/2008 16:31:47:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003001Approved Application Amount :50000.0
4 , 13/11/2008 16:31:47:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003001Claim Applied Amount :31702.0
4 , 13/11/2008 16:31:47:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003001Recovered Amount :15500.0
4 , 13/11/2008 16:31:47:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003001Default Amount :50000.0
4 , 13/11/2008 16:31:47:726 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:726 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:757 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:757 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA020022301Oustanding Amount :210000.0
4 , 13/11/2008 16:31:47:757 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA020022301Approved Application Amount :210000.0
4 , 13/11/2008 16:31:47:757 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA020022301Claim Applied Amount :175825.0
4 , 13/11/2008 16:31:47:757 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA020022301Recovered Amount :0.0
4 , 13/11/2008 16:31:47:757 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA020022301Default Amount :210000.0
4 , 13/11/2008 16:31:47:757 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:757 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:772 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:772 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KE030027201Oustanding Amount :50000.0
4 , 13/11/2008 16:31:47:772 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KE030027201Approved Application Amount :50000.0
4 , 13/11/2008 16:31:47:772 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KE030027201Claim Applied Amount :37500.0
4 , 13/11/2008 16:31:47:772 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KE030027201Recovered Amount :0.0
4 , 13/11/2008 16:31:47:772 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KE030027201Default Amount :50000.0
4 , 13/11/2008 16:31:47:772 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:772 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:788 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:788 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05TN010006601Oustanding Amount :315000.0
4 , 13/11/2008 16:31:47:788 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05TN010006601Approved Application Amount :315000.0
4 , 13/11/2008 16:31:47:788 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05TN010006601Claim Applied Amount :339777.0
4 , 13/11/2008 16:31:47:788 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05TN010006601Recovered Amount :1051.0
4 , 13/11/2008 16:31:47:788 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05TN010006601Default Amount :315000.0
4 , 13/11/2008 16:31:47:788 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 16:31:47:788 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 16:31:47:788 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 16:31:47:788 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010008401Oustanding Amount :80338.0
4 , 13/11/2008 16:31:47:788 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010008401Approved Application Amount :100000.0
