2 , 24/11/2008 15:03:08:224 , CPDAO , getAppRefNumber() , Entered
4 , 10/09/2009 18:14:20:445 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017301Approved Application Amount :20000.0
4 , 10/09/2009 18:14:20:445 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017301Claim Applied Amount :5600.0
4 , 10/09/2009 18:14:20:445 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017301Recovered Amount :0.0
4 , 10/09/2009 18:14:20:445 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017301Default Amount :8949.0
4 , 10/09/2009 18:14:20:445 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:20:445 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:20:602 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:20:602 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010023701Oustanding Amount :48000.0
4 , 10/09/2009 18:14:20:602 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010023701Approved Application Amount :48000.0
4 , 10/09/2009 18:14:20:602 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010023701Claim Applied Amount :25863.0
4 , 10/09/2009 18:14:20:602 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010023701Recovered Amount :22900.0
4 , 10/09/2009 18:14:20:602 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010023701Default Amount :7467.0
4 , 10/09/2009 18:14:20:602 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:20:602 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:20:773 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:20:773 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003701Oustanding Amount :40000.0
4 , 10/09/2009 18:14:20:773 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003701Approved Application Amount :40000.0
4 , 10/09/2009 18:14:20:773 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003701Claim Applied Amount :35625.0
4 , 10/09/2009 18:14:20:773 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003701Recovered Amount :7500.0
4 , 10/09/2009 18:14:20:773 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003701Default Amount :25100.0
4 , 10/09/2009 18:14:20:773 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:20:773 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:20:898 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:20:898 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004401Oustanding Amount :80000.0
4 , 10/09/2009 18:14:20:898 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004401Approved Application Amount :80000.0
4 , 10/09/2009 18:14:20:898 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004401Claim Applied Amount :60000.0
4 , 10/09/2009 18:14:20:898 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004401Recovered Amount :0.0
4 , 10/09/2009 18:14:20:898 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004401Default Amount :32500.0
4 , 10/09/2009 18:14:20:898 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:20:898 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:21:055 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:21:055 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012501Oustanding Amount :12944.0
4 , 10/09/2009 18:14:21:055 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012501Approved Application Amount :25000.0
4 , 10/09/2009 18:14:21:055 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012501Claim Applied Amount :9708.0
4 , 10/09/2009 18:14:21:055 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012501Recovered Amount :0.0
4 , 10/09/2009 18:14:21:055 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012501Default Amount :80000.0
4 , 10/09/2009 18:14:21:055 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:21:055 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:21:227 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:21:227 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09TN010001501Oustanding Amount :200000.0
4 , 10/09/2009 18:14:21:227 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09TN010001501Approved Application Amount :200000.0
4 , 10/09/2009 18:14:21:227 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09TN010001501Claim Applied Amount :150000.0
4 , 10/09/2009 18:14:21:227 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09TN010001501Recovered Amount :0.0
4 , 10/09/2009 18:14:21:227 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09TN010001501Default Amount :12944.0
4 , 10/09/2009 18:14:21:227 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:21:227 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:21:383 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:21:383 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP030001701Oustanding Amount :80000.0
4 , 10/09/2009 18:14:21:383 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP030001701Approved Application Amount :80000.0
4 , 10/09/2009 18:14:21:383 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP030001701Claim Applied Amount :64137.0
4 , 10/09/2009 18:14:21:383 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP030001701Recovered Amount :0.0
4 , 10/09/2009 18:14:21:383 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP030001701Default Amount :200000.0
4 , 10/09/2009 18:14:21:383 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:21:383 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:21:555 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:21:555 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010041701Oustanding Amount :47500.0
4 , 10/09/2009 18:14:21:555 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010041701Approved Application Amount :47500.0
4 , 10/09/2009 18:14:21:555 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010041701Claim Applied Amount :35625.0
4 , 10/09/2009 18:14:21:555 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010041701Recovered Amount :0.0
4 , 10/09/2009 18:14:21:555 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010041701Default Amount :80000.0
4 , 10/09/2009 18:14:21:555 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:21:555 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:21:742 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:21:742 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010054701Oustanding Amount :18623.0
4 , 10/09/2009 18:14:21:742 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010054701Approved Application Amount :20000.0
4 , 10/09/2009 18:14:21:742 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010054701Claim Applied Amount :7694.0
4 , 10/09/2009 18:14:21:742 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010054701Recovered Amount :10000.0
4 , 10/09/2009 18:14:21:742 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010054701Default Amount :47500.0
4 , 10/09/2009 18:14:21:742 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:21:742 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:21:898 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:21:898 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09CH020000801Oustanding Amount :79907.0
4 , 10/09/2009 18:14:21:898 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09CH020000801Approved Application Amount :87500.0
4 , 10/09/2009 18:14:21:898 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09CH020000801Claim Applied Amount :59930.0
4 , 10/09/2009 18:14:21:898 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09CH020000801Recovered Amount :0.0
4 , 10/09/2009 18:14:21:898 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09CH020000801Default Amount :8623.0
4 , 10/09/2009 18:14:21:898 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:21:898 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:22:102 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:22:102 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010018201Oustanding Amount :58605.0
4 , 10/09/2009 18:14:22:102 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010018201Approved Application Amount :60000.0
4 , 10/09/2009 18:14:22:102 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010018201Claim Applied Amount :43954.0
4 , 10/09/2009 18:14:22:102 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010018201Recovered Amount :7500.0
4 , 10/09/2009 18:14:22:102 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010018201Default Amount :79907.0
4 , 10/09/2009 18:14:22:102 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:22:102 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:22:242 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:22:242 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015601Oustanding Amount :8337.0
4 , 10/09/2009 18:14:22:242 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015601Approved Application Amount :9000.0
4 , 10/09/2009 18:14:22:242 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015601Claim Applied Amount :6253.0
4 , 10/09/2009 18:14:22:242 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015601Recovered Amount :0.0
4 , 10/09/2009 18:14:22:242 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015601Default Amount :51105.0
4 , 10/09/2009 18:14:22:242 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:22:242 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:22:398 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:22:398 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010017401Oustanding Amount :47800.0
4 , 10/09/2009 18:14:22:398 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010017401Approved Application Amount :47800.0
4 , 10/09/2009 18:14:22:398 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010017401Claim Applied Amount :37500.0
4 , 10/09/2009 18:14:22:398 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010017401Recovered Amount :0.0
4 , 10/09/2009 18:14:22:398 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010017401Default Amount :8337.0
4 , 10/09/2009 18:14:22:398 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:22:398 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:26:711 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:26:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010023901Oustanding Amount :30750.0
4 , 10/09/2009 18:14:26:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010023901Approved Application Amount :48000.0
4 , 10/09/2009 18:14:26:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010023901Claim Applied Amount :27124.0
4 , 10/09/2009 18:14:26:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010023901Recovered Amount :0.0
4 , 10/09/2009 18:14:26:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010023901Default Amount :47800.0
4 , 10/09/2009 18:14:26:711 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:26:711 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:26:899 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:26:899 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010038701Oustanding Amount :6000.0
4 , 10/09/2009 18:14:26:899 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010038701Approved Application Amount :6000.0
4 , 10/09/2009 18:14:26:899 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010038701Claim Applied Amount :4739.0
4 , 10/09/2009 18:14:26:899 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010038701Recovered Amount :6319.0
4 , 10/09/2009 18:14:26:899 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010038701Default Amount :30750.0
4 , 10/09/2009 18:14:26:899 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:26:899 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:27:039 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:27:039 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014601Oustanding Amount :9000.0
4 , 10/09/2009 18:14:27:039 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014601Approved Application Amount :9000.0
4 , 10/09/2009 18:14:27:039 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014601Claim Applied Amount :6750.0
4 , 10/09/2009 18:14:27:039 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014601Recovered Amount :0.0
4 , 10/09/2009 18:14:27:039 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014601Default Amount :-319.0
4 , 10/09/2009 18:14:27:039 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:27:039 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:27:258 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:27:258 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010002001Oustanding Amount :36875.0
4 , 10/09/2009 18:14:27:258 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010002001Approved Application Amount :36875.0
4 , 10/09/2009 18:14:27:258 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010002001Claim Applied Amount :21209.0
4 , 10/09/2009 18:14:27:258 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010002001Recovered Amount :21990.0
4 , 10/09/2009 18:14:27:258 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010002001Default Amount :9000.0
4 , 10/09/2009 18:14:27:258 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:27:258 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:27:399 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:27:399 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012601Oustanding Amount :17473.0
4 , 10/09/2009 18:14:27:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012601Approved Application Amount :20000.0
4 , 10/09/2009 18:14:27:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012601Claim Applied Amount :13105.0
4 , 10/09/2009 18:14:27:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012601Recovered Amount :0.0
4 , 10/09/2009 18:14:27:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012601Default Amount :14885.0
4 , 10/09/2009 18:14:27:414 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:27:414 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:27:570 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:27:570 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015801Oustanding Amount :12839.0
4 , 10/09/2009 18:14:27:570 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015801Approved Application Amount :20000.0
4 , 10/09/2009 18:14:27:570 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015801Claim Applied Amount :9629.0
4 , 10/09/2009 18:14:27:570 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015801Recovered Amount :0.0
4 , 10/09/2009 18:14:27:570 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015801Default Amount :17473.0
4 , 10/09/2009 18:14:27:570 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:27:570 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:27:774 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:27:774 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016601Oustanding Amount :20000.0
4 , 10/09/2009 18:14:27:774 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016601Approved Application Amount :20000.0
4 , 10/09/2009 18:14:27:774 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016601Claim Applied Amount :8951.0
4 , 10/09/2009 18:14:27:774 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016601Recovered Amount :10000.0
4 , 10/09/2009 18:14:27:774 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016601Default Amount :12839.0
4 , 10/09/2009 18:14:27:805 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:14:27:805 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:14:28:024 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:14:28:024 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP010024001Oustanding Amount :31064.0
