4 , 11/11/2008 17:02:44:478 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:29:286 , ApplicationDAO , viewApplicationsForApproval , applicationCount0
4 , 11/11/2008 18:16:29:302 , ApplicationDAO , viewApplicationsForApproval , Exited
4 , 11/11/2008 18:16:44:933 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:44:933 , ApplicationDAO , getPartApplication , Entered. Memory : 31055008
4 , 11/11/2008 18:16:44:979 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:44:979 , ApplicationDAO , getPartApplication , Exited. Memory : 29462168
4 , 11/11/2008 18:16:44:979 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:45:042 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:45:073 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:45:073 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:500000.0
4 , 11/11/2008 18:16:45:073 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:500000.0
4 , 11/11/2008 18:16:45:073 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:45:073 , ApplicationDAO , getPartApplication , Entered. Memory : 30365512
4 , 11/11/2008 18:16:45:120 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:45:120 , ApplicationDAO , getPartApplication , Exited. Memory : 25857392
4 , 11/11/2008 18:16:45:120 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:45:167 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:45:167 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:45:167 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:45:167 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:45:167 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:45:167 , ApplicationDAO , getPartApplication , Entered. Memory : 25451872
4 , 11/11/2008 18:16:45:198 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:45:198 , ApplicationDAO , getPartApplication , Exited. Memory : 23912448
4 , 11/11/2008 18:16:45:198 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:45:245 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:45:245 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:45:245 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:45:245 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:45:245 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:45:245 , ApplicationDAO , getPartApplication , Entered. Memory : 23478688
4 , 11/11/2008 18:16:45:276 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:45:276 , ApplicationDAO , getPartApplication , Exited. Memory : 21963944
4 , 11/11/2008 18:16:45:276 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:45:323 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:45:339 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:45:339 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:45:339 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:45:339 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:45:339 , ApplicationDAO , getPartApplication , Entered. Memory : 21575544
4 , 11/11/2008 18:16:45:355 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:45:370 , ApplicationDAO , getPartApplication , Exited. Memory : 20048720
4 , 11/11/2008 18:16:45:370 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:45:401 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:45:417 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:45:417 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:45:417 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:45:417 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:45:417 , ApplicationDAO , getPartApplication , Entered. Memory : 19618640
4 , 11/11/2008 18:16:45:433 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:45:448 , ApplicationDAO , getPartApplication , Exited. Memory : 18092064
4 , 11/11/2008 18:16:45:448 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:45:480 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:45:495 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:45:495 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:45:495 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:45:495 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:45:495 , ApplicationDAO , getPartApplication , Entered. Memory : 17711992
4 , 11/11/2008 18:16:45:511 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:45:527 , ApplicationDAO , getPartApplication , Exited. Memory : 16187392
4 , 11/11/2008 18:16:45:527 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:45:558 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:45:573 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:45:573 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:45:573 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:45:573 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:45:573 , ApplicationDAO , getPartApplication , Entered. Memory : 15783744
4 , 11/11/2008 18:16:45:589 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:45:605 , ApplicationDAO , getPartApplication , Exited. Memory : 14259144
4 , 11/11/2008 18:16:45:605 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:45:636 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:45:652 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:45:652 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:45:652 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:45:652 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:45:652 , ApplicationDAO , getPartApplication , Entered. Memory : 13888496
4 , 11/11/2008 18:16:45:667 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:45:683 , ApplicationDAO , getPartApplication , Exited. Memory : 12355704
4 , 11/11/2008 18:16:45:683 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:45:714 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:45:730 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:45:730 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:45:730 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:45:730 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:45:730 , ApplicationDAO , getPartApplication , Entered. Memory : 11969248
4 , 11/11/2008 18:16:45:745 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:45:761 , ApplicationDAO , getPartApplication , Exited. Memory : 10437320
4 , 11/11/2008 18:16:45:761 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:45:792 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:45:808 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:45:808 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:45:808 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:45:808 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:45:808 , ApplicationDAO , getPartApplication , Entered. Memory : 10044280
4 , 11/11/2008 18:16:45:839 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:45:855 , ApplicationDAO , getPartApplication , Exited. Memory : 18524560
4 , 11/11/2008 18:16:45:855 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:45:886 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:45:902 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:45:902 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:45:902 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:45:902 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:45:902 , ApplicationDAO , getPartApplication , Entered. Memory : 18133936
4 , 11/11/2008 18:16:45:917 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:45:933 , ApplicationDAO , getPartApplication , Exited. Memory : 16599056
4 , 11/11/2008 18:16:45:933 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:45:964 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:45:995 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:45:995 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:45:995 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:45:995 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:45:995 , ApplicationDAO , getPartApplication , Entered. Memory : 16193872
4 , 11/11/2008 18:16:46:027 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:46:027 , ApplicationDAO , getPartApplication , Exited. Memory : 14671960
4 , 11/11/2008 18:16:46:027 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:46:058 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:46:074 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:46:074 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:46:074 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:46:074 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:46:074 , ApplicationDAO , getPartApplication , Entered. Memory : 14271760
4 , 11/11/2008 18:16:46:105 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:46:105 , ApplicationDAO , getPartApplication , Exited. Memory : 12747416
4 , 11/11/2008 18:16:46:105 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:46:136 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:46:152 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:46:152 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:46:152 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:46:152 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:46:152 , ApplicationDAO , getPartApplication , Entered. Memory : 12298144
4 , 11/11/2008 18:16:46:167 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:46:183 , ApplicationDAO , getPartApplication , Exited. Memory : 10775424
4 , 11/11/2008 18:16:46:183 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:46:214 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:46:230 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:46:230 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:46:230 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:46:230 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:46:230 , ApplicationDAO , getPartApplication , Entered. Memory : 10392064
4 , 11/11/2008 18:16:46:261 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:46:261 , ApplicationDAO , getPartApplication , Exited. Memory : 8872888
4 , 11/11/2008 18:16:46:261 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:46:324 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:46:324 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:46:324 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:46:324 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:46:324 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:46:324 , ApplicationDAO , getPartApplication , Entered. Memory : 8467552
4 , 11/11/2008 18:16:46:371 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:46:386 , ApplicationDAO , getPartApplication , Exited. Memory : 6940664
4 , 11/11/2008 18:16:46:386 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:46:433 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:46:433 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:46:433 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:46:433 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:46:433 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:46:433 , ApplicationDAO , getPartApplication , Entered. Memory : 6569048
4 , 11/11/2008 18:16:46:480 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:46:496 , ApplicationDAO , getPartApplication , Exited. Memory : 5026592
4 , 11/11/2008 18:16:46:496 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:46:558 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:46:558 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:46:558 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:46:558 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:46:558 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:46:558 , ApplicationDAO , getPartApplication , Entered. Memory : 4655400
4 , 11/11/2008 18:16:46:589 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:46:589 , ApplicationDAO , getPartApplication , Exited. Memory : 3122080
4 , 11/11/2008 18:16:46:589 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:46:636 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:46:636 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:46:636 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:46:636 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:46:636 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:46:636 , ApplicationDAO , getPartApplication , Entered. Memory : 2727752
4 , 11/11/2008 18:16:46:668 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:46:668 , ApplicationDAO , getPartApplication , Exited. Memory : 1210816
4 , 11/11/2008 18:16:46:668 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:46:777 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:46:777 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:46:777 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:46:777 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
4 , 11/11/2008 18:16:46:777 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 18:16:46:777 , ApplicationDAO , getPartApplication , Entered. Memory : 17176720
4 , 11/11/2008 18:16:46:808 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 18:16:46:808 , ApplicationDAO , getPartApplication , Exited. Memory : 15614024
4 , 11/11/2008 18:16:46:808 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 18:16:46:871 , AdminDAO , getParameter , Entered
4 , 11/11/2008 18:16:46:886 , AdminDAO , getParameter , Exited
4 , 11/11/2008 18:16:46:886 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:3333.0
4 , 11/11/2008 18:16:46:886 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:3333.0
