5 , 04/05/2012 10:55:33:962 , ApplicationDAO , getTermLoan , values of term loan object set successfully....
5 , 04/05/2012 12:28:09:323 , ApplicationProcessor , checkDuplicateApplications , approved 1 app ref no 3005070070
5 , 04/05/2012 12:28:09:324 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:325 , ApplicationProcessor , checkDuplicateApplications , approved 2 app ref no 2610040011
5 , 04/05/2012 12:28:09:326 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:327 , ApplicationProcessor , checkDuplicateApplications , approved 3 app ref no 2706060242
5 , 04/05/2012 12:28:09:328 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:330 , ApplicationProcessor , checkDuplicateApplications , approved 4 app ref no 2901070028
5 , 04/05/2012 12:28:09:331 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:332 , ApplicationProcessor , checkDuplicateApplications , approved 5 app ref no 2610070046
5 , 04/05/2012 12:28:09:333 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:334 , ApplicationProcessor , checkDuplicateApplications , approved 6 app ref no 3103050210
5 , 04/05/2012 12:28:09:335 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:336 , ApplicationProcessor , checkDuplicateApplications , approved 7 app ref no 0307060013
5 , 04/05/2012 12:28:09:337 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:338 , ApplicationProcessor , checkDuplicateApplications , approved 8 app ref no 1609050030
5 , 04/05/2012 12:28:09:339 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:340 , ApplicationProcessor , checkDuplicateApplications , approved 9 app ref no 1009030012
5 , 04/05/2012 12:28:09:341 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:342 , ApplicationProcessor , checkDuplicateApplications , approved 10 app ref no 2407060021
5 , 04/05/2012 12:28:09:343 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:344 , ApplicationProcessor , checkDuplicateApplications , approved 11 app ref no 2806070087
5 , 04/05/2012 12:28:09:345 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:346 , ApplicationProcessor , checkDuplicateApplications , approved 12 app ref no 2709060098
5 , 04/05/2012 12:28:09:347 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:348 , ApplicationProcessor , checkDuplicateApplications , approved 13 app ref no 1009030002
5 , 04/05/2012 12:28:09:349 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:350 , ApplicationProcessor , checkDuplicateApplications , approved 14 app ref no 1503050026
5 , 04/05/2012 12:28:09:351 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:352 , ApplicationProcessor , checkDuplicateApplications , approved 15 app ref no 3009050062
5 , 04/05/2012 12:28:09:353 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:354 , ApplicationProcessor , checkDuplicateApplications , approved 16 app ref no 0209060026
5 , 04/05/2012 12:28:09:355 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:356 , ApplicationProcessor , checkDuplicateApplications , approved 17 app ref no 2812060448
5 , 04/05/2012 12:28:09:357 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:358 , ApplicationProcessor , checkDuplicateApplications , approved 18 app ref no 3108040011
5 , 04/05/2012 12:28:09:359 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:360 , ApplicationProcessor , checkDuplicateApplications , approved 19 app ref no 1805070007
5 , 04/05/2012 12:28:09:361 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:362 , ApplicationProcessor , checkDuplicateApplications , approved 20 app ref no 2701070012
5 , 04/05/2012 12:28:09:363 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:364 , ApplicationProcessor , checkDuplicateApplications , approved 21 app ref no 1610070013
5 , 04/05/2012 12:28:09:365 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:366 , ApplicationProcessor , checkDuplicateApplications , approved 22 app ref no 0806060023
5 , 04/05/2012 12:28:09:367 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:368 , ApplicationProcessor , checkDuplicateApplications , approved 23 app ref no 1503060053
5 , 04/05/2012 12:28:09:369 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:370 , ApplicationProcessor , checkDuplicateApplications , approved 24 app ref no 2906070111
5 , 04/05/2012 12:28:09:371 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:372 , ApplicationProcessor , checkDuplicateApplications , approved 25 app ref no 2803060225
5 , 04/05/2012 12:28:09:373 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:374 , ApplicationProcessor , checkDuplicateApplications , approved 26 app ref no 1712070027
5 , 04/05/2012 12:28:09:375 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:376 , ApplicationProcessor , checkDuplicateApplications , approved 27 app ref no 1312050088
5 , 04/05/2012 12:28:09:377 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:378 , ApplicationProcessor , checkDuplicateApplications , approved 28 app ref no 1001060009
5 , 04/05/2012 12:28:09:379 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:380 , ApplicationProcessor , checkDuplicateApplications , approved 29 app ref no 1001060011
5 , 04/05/2012 12:28:09:381 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:382 , ApplicationProcessor , checkDuplicateApplications , approved 30 app ref no 1004070023
5 , 04/05/2012 12:28:09:383 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:384 , ApplicationProcessor , checkDuplicateApplications , approved 31 app ref no 0106070022
5 , 04/05/2012 12:28:09:385 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:386 , ApplicationProcessor , checkDuplicateApplications , approved 32 app ref no 0106070019
5 , 04/05/2012 12:28:09:387 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:389 , ApplicationProcessor , checkDuplicateApplications , approved 33 app ref no 2705080106
5 , 04/05/2012 12:28:09:390 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:391 , ApplicationProcessor , checkDuplicateApplications , approved 34 app ref no 2205060007
5 , 04/05/2012 12:28:09:392 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:393 , ApplicationProcessor , checkDuplicateApplications , approved 35 app ref no 2809070108
5 , 04/05/2012 12:28:09:394 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:395 , ApplicationProcessor , checkDuplicateApplications , approved 36 app ref no 0802080041
5 , 04/05/2012 12:28:09:396 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:397 , ApplicationProcessor , checkDuplicateApplications , approved 37 app ref no 1811060004
5 , 04/05/2012 12:28:09:398 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:399 , ApplicationProcessor , checkDuplicateApplications , approved 38 app ref no 0106060011
5 , 04/05/2012 12:28:09:400 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:401 , ApplicationProcessor , checkDuplicateApplications , approved 39 app ref no 2707060079
5 , 04/05/2012 12:28:09:402 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:404 , ApplicationProcessor , checkDuplicateApplications , approved 40 app ref no 3003050046
5 , 04/05/2012 12:28:09:406 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 030512000325
5 , 04/05/2012 12:28:09:407 , ApplicationProcessor , checkDuplicateApplications , pending 7 checking with pending 0 app ref no 020512000236
5 , 04/05/2012 12:28:09:408 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :020512000236and 030512000325
5 , 04/05/2012 12:28:09:410 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching020512000236
5 , 04/05/2012 12:28:09:412 , ApplicationProcessor , checkDuplicateApplications , pending 7 checking with pending 1 app ref no 020512000238
5 , 04/05/2012 12:28:09:413 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :020512000238and 030512000325
5 , 04/05/2012 12:28:09:414 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching020512000238
5 , 04/05/2012 12:28:09:415 , ApplicationProcessor , checkDuplicateApplications , pending 7 checking with pending 2 app ref no 020512000240
5 , 04/05/2012 12:28:09:416 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :020512000240and 030512000325
5 , 04/05/2012 12:28:09:417 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching020512000240
5 , 04/05/2012 12:28:09:418 , ApplicationProcessor , checkDuplicateApplications , pending 7 checking with pending 3 app ref no 020512000242
5 , 04/05/2012 12:28:09:419 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :020512000242and 030512000325
5 , 04/05/2012 12:28:09:420 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching020512000242
5 , 04/05/2012 12:28:09:421 , ApplicationProcessor , checkDuplicateApplications , pending 7 checking with pending 4 app ref no 020512000246
5 , 04/05/2012 12:28:09:422 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :020512000246and 030512000325
5 , 04/05/2012 12:28:09:423 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching020512000246
5 , 04/05/2012 12:28:09:424 , ApplicationProcessor , checkDuplicateApplications , pending 7 checking with pending 5 app ref no 020512000250
5 , 04/05/2012 12:28:09:425 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :020512000250and 030512000325
5 , 04/05/2012 12:28:09:426 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching020512000250
5 , 04/05/2012 12:28:09:427 , ApplicationProcessor , checkDuplicateApplications , pending 7 checking with pending 6 app ref no 020512000451
5 , 04/05/2012 12:28:09:428 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :020512000451and 030512000325
5 , 04/05/2012 12:28:09:429 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching020512000451
5 , 04/05/2012 12:28:09:430 , ApplicationProcessor , checkDuplicateApplications , pending 7 checking with pending 8 app ref no 030512000345
5 , 04/05/2012 12:28:09:431 , ApplicationProcessor , checkDuplicateApplications , state and district are same for :030512000345and 030512000325
5 , 04/05/2012 12:28:09:432 , ApplicationProcessor , checkDuplicateApplications , Rem Pending First Name :CHAUDHRY
5 , 04/05/2012 12:28:09:433 , ApplicationProcessor , checkDuplicateApplications , PEnding First Name :ABHIJEET
5 , 04/05/2012 12:28:09:434 , ApplicationProcessor , checkDuplicateApplications , Rem Pending Middle Name :AHMED
5 , 04/05/2012 12:28:09:435 , ApplicationProcessor , checkDuplicateApplications , Rem Pending  Address :NAINITAL ROAD, KOHARAPEER, BAREILLY
5 , 04/05/2012 12:28:09:436 , ApplicationProcessor , checkDuplicateApplications , Pending Address :OPP. RASHMI GOYAL HOSPITAL, 37 H, 1ST FLOOR, RAMPUR GARDEN, BAREILLY
5 , 04/05/2012 12:28:09:437 , ApplicationProcessor , checkDuplicateApplications , Approved itpan :AKNPM7285N
5 , 04/05/2012 12:28:09:438 , ApplicationProcessor , checkDuplicateApplications , remaining Pending itpan :AJHPC2067P
5 , 04/05/2012 12:28:09:439 , ApplicationProcessor , checkDuplicateApplications , valid format are same for :030512000345and 030512000325
5 , 04/05/2012 12:28:09:440 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :030512000345and 030512000325
