4 , 23/10/2012 04:49:24:695 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101112601
4 , 23/10/2012 04:49:50:014 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100940401
4 , 23/10/2012 04:49:50:014 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:014 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:014 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:014 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:014 , ClaimAction , displayClaimApproval() , memId :000100090000
4 , 23/10/2012 04:49:50:014 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090926201
4 , 23/10/2012 04:49:50:030 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:030 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:030 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:030 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:030 , ClaimAction , displayClaimApproval() , memId :000100110000
4 , 23/10/2012 04:49:50:030 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101103801
4 , 23/10/2012 04:49:50:030 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:045 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:045 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:045 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:045 , ClaimAction , displayClaimApproval() , memId :000100380000
4 , 23/10/2012 04:49:50:045 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12HP100433901
4 , 23/10/2012 04:49:50:045 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:045 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:045 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:061 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:061 , ClaimAction , displayClaimApproval() , memId :002501830000
4 , 23/10/2012 04:49:50:061 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12AS100147401
4 , 23/10/2012 04:49:50:061 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:061 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:061 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:061 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:061 , ClaimAction , displayClaimApproval() , memId :001500370000
4 , 23/10/2012 04:49:50:061 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12BI100574301
4 , 23/10/2012 04:49:50:077 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:077 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:077 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:077 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:077 , ClaimAction , displayClaimApproval() , memId :002200330000
4 , 23/10/2012 04:49:50:077 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE070030801
4 , 23/10/2012 04:49:50:077 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:077 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:077 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:092 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:092 , ClaimAction , displayClaimApproval() , memId :002501050000
4 , 23/10/2012 04:49:50:092 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12OR080260401
4 , 23/10/2012 04:49:50:092 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:092 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:092 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:092 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:092 , ClaimAction , displayClaimApproval() , memId :000100170000
4 , 23/10/2012 04:49:50:092 , ClaimAction , displayClaimApproval() , claimrefnumber :CL11GU090557901
4 , 23/10/2012 04:49:50:108 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:108 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:108 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:108 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:108 , ClaimAction , displayClaimApproval() , memId :002100020000
4 , 23/10/2012 04:49:50:108 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KA090488601
4 , 23/10/2012 04:49:50:108 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:108 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:123 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:123 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:123 , ClaimAction , displayClaimApproval() , memId :001600170000
4 , 23/10/2012 04:49:50:123 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB100357701
4 , 23/10/2012 04:49:50:123 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:123 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:123 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:139 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:139 , ClaimAction , displayClaimApproval() , memId :001500020000
4 , 23/10/2012 04:49:50:139 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12GU100002701
4 , 23/10/2012 04:49:50:139 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:139 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:139 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:139 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:155 , ClaimAction , displayClaimApproval() , memId :000100650000
4 , 23/10/2012 04:49:50:155 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP110019701
4 , 23/10/2012 04:49:50:155 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:155 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:155 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:155 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:155 , ClaimAction , displayClaimApproval() , memId :001900040000
4 , 23/10/2012 04:49:50:155 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12TN101059601
4 , 23/10/2012 04:49:50:155 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:155 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:170 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:170 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:170 , ClaimAction , displayClaimApproval() , memId :001500230000
4 , 23/10/2012 04:49:50:170 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12JH100529801
4 , 23/10/2012 04:49:50:170 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:170 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:170 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:186 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:186 , ClaimAction , displayClaimApproval() , memId :003000040000
4 , 23/10/2012 04:49:50:186 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA110048401
4 , 23/10/2012 04:49:50:186 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:186 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:186 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:186 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:201 , ClaimAction , displayClaimApproval() , memId :001500050000
4 , 23/10/2012 04:49:50:201 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12MP100210901
4 , 23/10/2012 04:49:50:201 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:201 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:201 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:201 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:201 , ClaimAction , displayClaimApproval() , memId :000100190000
4 , 23/10/2012 04:49:50:217 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12BI110035401
4 , 23/10/2012 04:49:50:217 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:217 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:217 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:217 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:217 , ClaimAction , displayClaimApproval() , memId :000100110000
4 , 23/10/2012 04:49:50:217 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101183301
4 , 23/10/2012 04:49:50:217 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:217 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:217 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:233 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:233 , ClaimAction , displayClaimApproval() , memId :001500120000
4 , 23/10/2012 04:49:50:233 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB091217001
4 , 23/10/2012 04:49:50:233 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:233 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:233 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:233 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:233 , ClaimAction , displayClaimApproval() , memId :001400010000
4 , 23/10/2012 04:49:50:233 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091264601
4 , 23/10/2012 04:49:50:248 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:248 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:248 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:248 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:248 , ClaimAction , displayClaimApproval() , memId :001500180000
4 , 23/10/2012 04:49:50:248 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB101214101
4 , 23/10/2012 04:49:50:248 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:248 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:248 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:264 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:264 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:50:264 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091106301
4 , 23/10/2012 04:49:50:264 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:264 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:264 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:279 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:279 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:49:50:279 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091256001
4 , 23/10/2012 04:49:50:279 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:279 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:279 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:295 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:295 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:50:295 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091867101
4 , 23/10/2012 04:49:50:295 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:295 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:295 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:295 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:311 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:50:311 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091223301
4 , 23/10/2012 04:49:50:311 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:311 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:311 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:311 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:311 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:50:311 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091191801
4 , 23/10/2012 04:49:50:311 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:326 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:326 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:326 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:326 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:50:326 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091856001
4 , 23/10/2012 04:49:50:326 , ClaimAction , displayClaimApproval() , clmStatus :FW
4 , 23/10/2012 04:49:50:326 , ClaimAction , displayClaimApproval() , forwardedToUser :SANBAKS0001
4 , 23/10/2012 04:49:50:326 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:326 , ClaimAction , displayClaimApproval() , loggedUsr :AVSYAM0001
4 , 23/10/2012 04:49:50:342 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:342 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:50:342 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102413101
4 , 23/10/2012 04:49:50:342 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:342 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:342 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:357 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:357 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:50:357 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091866201
4 , 23/10/2012 04:49:50:357 , ClaimAction , displayClaimApproval() , clmStatus :FW
4 , 23/10/2012 04:49:50:357 , ClaimAction , displayClaimApproval() , forwardedToUser :SANBAKS0001
4 , 23/10/2012 04:49:50:357 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:357 , ClaimAction , displayClaimApproval() , loggedUsr :AVSYAM0001
4 , 23/10/2012 04:49:50:357 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:357 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:50:373 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100510601
4 , 23/10/2012 04:49:50:373 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:50:373 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:50:373 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:50:373 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:50:373 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:50:373 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090502601
