4 , 23/10/2012 04:44:17:286 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE100116101Default Amount :40000.0
4 , 23/10/2012 04:45:01:612 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:612 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:612 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189601Oustanding Amount :60000.0
4 , 23/10/2012 04:45:01:612 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189601Approved Application Amount :60000.0
4 , 23/10/2012 04:45:01:612 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189601Claim Applied Amount :51000.0
4 , 23/10/2012 04:45:01:612 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189601Recovered Amount :0.0
4 , 23/10/2012 04:45:01:612 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189601Default Amount :40000.0
4 , 23/10/2012 04:45:01:612 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:628 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:690 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:690 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101691301Oustanding Amount :50000.0
4 , 23/10/2012 04:45:01:690 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101691301Approved Application Amount :50000.0
4 , 23/10/2012 04:45:01:690 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101691301Claim Applied Amount :41976.0
4 , 23/10/2012 04:45:01:690 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101691301Recovered Amount :0.0
4 , 23/10/2012 04:45:01:690 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101691301Default Amount :100000.0
4 , 23/10/2012 04:45:01:690 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:690 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:690 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:690 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091562301Oustanding Amount :50000.0
4 , 23/10/2012 04:45:01:690 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091562301Approved Application Amount :50000.0
4 , 23/10/2012 04:45:01:706 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091562301Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:01:706 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091562301Recovered Amount :0.0
4 , 23/10/2012 04:45:01:706 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091562301Default Amount :60000.0
4 , 23/10/2012 04:45:01:706 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:706 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:768 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:768 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA100066101Oustanding Amount :357718.1
4 , 23/10/2012 04:45:01:768 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA100066101Approved Application Amount :397000.0
4 , 23/10/2012 04:45:01:768 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA100066101Claim Applied Amount :397000.0
4 , 23/10/2012 04:45:01:768 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA100066101Recovered Amount :0.0
4 , 23/10/2012 04:45:01:768 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA100066101Default Amount :50000.0
4 , 23/10/2012 04:45:01:768 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:768 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:784 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:784 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091219201Oustanding Amount :40000.0
4 , 23/10/2012 04:45:01:784 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091219201Approved Application Amount :40000.0
4 , 23/10/2012 04:45:01:784 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091219201Claim Applied Amount :34000.0
4 , 23/10/2012 04:45:01:784 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091219201Recovered Amount :0.0
4 , 23/10/2012 04:45:01:784 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091219201Default Amount :50000.0
4 , 23/10/2012 04:45:01:799 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:799 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:846 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:846 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091172001Oustanding Amount :40000.0
4 , 23/10/2012 04:45:01:846 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091172001Approved Application Amount :40000.0
4 , 23/10/2012 04:45:01:846 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091172001Claim Applied Amount :34000.0
4 , 23/10/2012 04:45:01:846 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091172001Recovered Amount :0.0
4 , 23/10/2012 04:45:01:862 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091172001Default Amount :357718.1
4 , 23/10/2012 04:45:01:862 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:862 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:862 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:862 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090742501Oustanding Amount :50000.0
4 , 23/10/2012 04:45:01:862 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090742501Approved Application Amount :50000.0
4 , 23/10/2012 04:45:01:862 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090742501Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:01:862 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090742501Recovered Amount :0.0
4 , 23/10/2012 04:45:01:862 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090742501Default Amount :40000.0
4 , 23/10/2012 04:45:01:877 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:877 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:924 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:924 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090651901Oustanding Amount :7846.42
4 , 23/10/2012 04:45:01:924 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090651901Approved Application Amount :10000.0
4 , 23/10/2012 04:45:01:924 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090651901Claim Applied Amount :7534.0
4 , 23/10/2012 04:45:01:924 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090651901Recovered Amount :0.0
4 , 23/10/2012 04:45:01:924 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090651901Default Amount :40000.0
4 , 23/10/2012 04:45:01:924 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:940 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:01:940 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:01:940 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100161701Oustanding Amount :50000.0
4 , 23/10/2012 04:45:01:940 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100161701Approved Application Amount :50000.0
4 , 23/10/2012 04:45:01:940 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100161701Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:01:940 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100161701Recovered Amount :0.0
4 , 23/10/2012 04:45:01:940 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100161701Default Amount :50000.0
4 , 23/10/2012 04:45:01:955 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:01:955 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:02:002 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:02:002 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090650701Oustanding Amount :15000.0
4 , 23/10/2012 04:45:02:002 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090650701Approved Application Amount :15000.0
4 , 23/10/2012 04:45:02:002 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090650701Claim Applied Amount :12750.0
4 , 23/10/2012 04:45:02:002 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090650701Recovered Amount :0.0
4 , 23/10/2012 04:45:02:002 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090650701Default Amount :7846.42
4 , 23/10/2012 04:45:02:002 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:02:002 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:02:002 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091850101Oustanding Amount :50000.0
4 , 23/10/2012 04:45:02:002 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:02:002 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091850101Approved Application Amount :50000.0
4 , 23/10/2012 04:45:02:018 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091850101Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:02:018 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091850101Recovered Amount :0.0
4 , 23/10/2012 04:45:02:018 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091850101Default Amount :50000.0
4 , 23/10/2012 04:45:02:018 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:02:018 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:02:064 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:02:064 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091540201Oustanding Amount :80000.0
4 , 23/10/2012 04:45:02:064 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091540201Approved Application Amount :80000.0
4 , 23/10/2012 04:45:02:064 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091540201Claim Applied Amount :68000.0
4 , 23/10/2012 04:45:02:064 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091540201Recovered Amount :0.0
4 , 23/10/2012 04:45:02:080 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091540201Default Amount :15000.0
4 , 23/10/2012 04:45:02:080 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:02:080 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:02:080 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:02:080 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091219801Oustanding Amount :40000.0
4 , 23/10/2012 04:45:02:080 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091219801Approved Application Amount :40000.0
4 , 23/10/2012 04:45:02:080 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091219801Claim Applied Amount :34000.0
4 , 23/10/2012 04:45:02:080 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091219801Recovered Amount :0.0
4 , 23/10/2012 04:45:02:080 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091219801Default Amount :50000.0
4 , 23/10/2012 04:45:02:096 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:02:096 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:02:142 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:02:142 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091728301Oustanding Amount :50000.0
4 , 23/10/2012 04:45:02:142 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091728301Approved Application Amount :50000.0
4 , 23/10/2012 04:45:02:142 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091728301Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:02:158 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091728301Recovered Amount :0.0
4 , 23/10/2012 04:45:02:158 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:02:158 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091728301Default Amount :80000.0
4 , 23/10/2012 04:45:02:158 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091109101Oustanding Amount :50000.0
4 , 23/10/2012 04:45:02:158 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:02:158 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091109101Approved Application Amount :50000.0
4 , 23/10/2012 04:45:02:158 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:02:158 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091109101Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:02:158 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091109101Recovered Amount :0.0
4 , 23/10/2012 04:45:02:158 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091109101Default Amount :40000.0
4 , 23/10/2012 04:45:02:174 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:02:174 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:02:220 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:02:236 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101132301Oustanding Amount :100000.0
4 , 23/10/2012 04:45:02:236 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101132301Approved Application Amount :100000.0
4 , 23/10/2012 04:45:02:236 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101132301Claim Applied Amount :85000.0
4 , 23/10/2012 04:45:02:236 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101132301Recovered Amount :0.0
4 , 23/10/2012 04:45:02:236 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101132301Default Amount :50000.0
4 , 23/10/2012 04:45:02:236 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:02:236 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:02:236 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:02:236 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091547601Oustanding Amount :52288.0
4 , 23/10/2012 04:45:02:236 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091547601Approved Application Amount :60000.0
4 , 23/10/2012 04:45:02:252 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091547601Claim Applied Amount :40195.0
4 , 23/10/2012 04:45:02:252 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091547601Recovered Amount :0.0
4 , 23/10/2012 04:45:02:252 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091547601Default Amount :50000.0
4 , 23/10/2012 04:45:02:252 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:02:252 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:02:298 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:02:298 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091597901Oustanding Amount :25000.0
4 , 23/10/2012 04:45:02:298 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091597901Approved Application Amount :25000.0
4 , 23/10/2012 04:45:02:298 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091597901Claim Applied Amount :21250.0
4 , 23/10/2012 04:45:02:298 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091597901Recovered Amount :0.0
4 , 23/10/2012 04:45:02:314 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091597901Default Amount :100000.0
4 , 23/10/2012 04:45:02:314 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:02:314 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:02:314 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091175601Oustanding Amount :50000.0
4 , 23/10/2012 04:45:02:314 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:02:314 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091175601Approved Application Amount :50000.0
4 , 23/10/2012 04:45:02:314 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091175601Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:02:314 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091175601Recovered Amount :0.0
4 , 23/10/2012 04:45:02:314 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091175601Default Amount :52288.0
4 , 23/10/2012 04:45:02:330 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:02:330 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:02:376 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:02:376 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091234501Oustanding Amount :60000.0
4 , 23/10/2012 04:45:02:376 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091234501Approved Application Amount :60000.0
4 , 23/10/2012 04:45:02:376 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091234501Claim Applied Amount :51000.0
4 , 23/10/2012 04:45:02:376 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091234501Recovered Amount :0.0
4 , 23/10/2012 04:45:02:376 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091234501Default Amount :25000.0
4 , 23/10/2012 04:45:02:376 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
