4 , 23/10/2012 04:47:20:408 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101716301Claim Applied Amount :40000.0
4 , 23/10/2012 04:47:46:382 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR080107401Claim Applied Amount :68000.0
4 , 23/10/2012 04:47:46:398 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:398 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:398 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR080107401Recovered Amount :0.0
4 , 23/10/2012 04:47:46:398 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100090801Oustanding Amount :25000.0
4 , 23/10/2012 04:47:46:398 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100536901Oustanding Amount :12000.0
4 , 23/10/2012 04:47:46:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR080107401Default Amount :120000.0
4 , 23/10/2012 04:47:46:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100090801Approved Application Amount :25000.0
4 , 23/10/2012 04:47:46:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100536901Approved Application Amount :12000.0
4 , 23/10/2012 04:47:46:414 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100090801Claim Applied Amount :21250.0
4 , 23/10/2012 04:47:46:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100536901Claim Applied Amount :10200.0
4 , 23/10/2012 04:47:46:414 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100090801Recovered Amount :0.0
4 , 23/10/2012 04:47:46:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100536901Recovered Amount :0.0
4 , 23/10/2012 04:47:46:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100090801Default Amount :50000.0
4 , 23/10/2012 04:47:46:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100536901Default Amount :34959.0
4 , 23/10/2012 04:47:46:414 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:414 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:414 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:414 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:476 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:476 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100934901Oustanding Amount :1490000.0
4 , 23/10/2012 04:47:46:476 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100934901Approved Application Amount :1490000.0
4 , 23/10/2012 04:47:46:492 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100934901Claim Applied Amount :1080858.75
4 , 23/10/2012 04:47:46:492 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:492 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100934901Recovered Amount :0.0
4 , 23/10/2012 04:47:46:492 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:492 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091214701Oustanding Amount :50000.0
4 , 23/10/2012 04:47:46:492 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100934901Default Amount :77337.0
4 , 23/10/2012 04:47:46:507 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12JH100136101Oustanding Amount :40616.0
4 , 23/10/2012 04:47:46:507 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091214701Approved Application Amount :50000.0
4 , 23/10/2012 04:47:46:507 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:507 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12JH100136101Approved Application Amount :112000.0
4 , 23/10/2012 04:47:46:523 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091214701Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:46:523 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:523 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12JH100136101Claim Applied Amount :26093.25
4 , 23/10/2012 04:47:46:523 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091214701Recovered Amount :0.0
4 , 23/10/2012 04:47:46:523 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12JH100136101Recovered Amount :0.0
4 , 23/10/2012 04:47:46:523 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091214701Default Amount :25000.0
4 , 23/10/2012 04:47:46:523 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12JH100136101Default Amount :12000.0
4 , 23/10/2012 04:47:46:523 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:523 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:523 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:523 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:570 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:570 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU090210201Oustanding Amount :4466283.0
4 , 23/10/2012 04:47:46:585 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU090210201Approved Application Amount :4900000.0
4 , 23/10/2012 04:47:46:585 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU090210201Claim Applied Amount :3675000.0
4 , 23/10/2012 04:47:46:585 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU090210201Recovered Amount :0.0
4 , 23/10/2012 04:47:46:585 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU090210201Default Amount :1490000.0
4 , 23/10/2012 04:47:46:585 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:601 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:601 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:601 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:601 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091563501Oustanding Amount :50000.0
4 , 23/10/2012 04:47:46:616 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102098201Oustanding Amount :200000.0
4 , 23/10/2012 04:47:46:616 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091563501Approved Application Amount :50000.0
4 , 23/10/2012 04:47:46:616 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102098201Approved Application Amount :200000.0
4 , 23/10/2012 04:47:46:616 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091563501Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:46:616 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102098201Claim Applied Amount :145088.0
4 , 23/10/2012 04:47:46:616 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091563501Recovered Amount :0.0
4 , 23/10/2012 04:47:46:616 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102098201Recovered Amount :0.0
4 , 23/10/2012 04:47:46:616 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091563501Default Amount :50000.0
4 , 23/10/2012 04:47:46:616 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102098201Default Amount :40616.0
4 , 23/10/2012 04:47:46:616 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:616 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:616 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:616 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:663 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:663 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090452901Oustanding Amount :110423.0
4 , 23/10/2012 04:47:46:663 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090452901Approved Application Amount :115000.0
4 , 23/10/2012 04:47:46:663 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090452901Claim Applied Amount :86250.0
4 , 23/10/2012 04:47:46:663 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090452901Recovered Amount :0.0
4 , 23/10/2012 04:47:46:663 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090452901Default Amount :4466283.0
4 , 23/10/2012 04:47:46:663 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:663 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:694 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:694 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091112601Oustanding Amount :80000.0
4 , 23/10/2012 04:47:46:694 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091112601Approved Application Amount :80000.0
4 , 23/10/2012 04:47:46:694 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:694 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091112601Claim Applied Amount :68000.0
4 , 23/10/2012 04:47:46:710 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100525601Oustanding Amount :12000.0
4 , 23/10/2012 04:47:46:710 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091112601Recovered Amount :0.0
4 , 23/10/2012 04:47:46:710 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100525601Approved Application Amount :12000.0
4 , 23/10/2012 04:47:46:710 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091112601Default Amount :50000.0
4 , 23/10/2012 04:47:46:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100525601Claim Applied Amount :10200.0
4 , 23/10/2012 04:47:46:726 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100525601Recovered Amount :0.0
4 , 23/10/2012 04:47:46:726 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100525601Default Amount :200000.0
4 , 23/10/2012 04:47:46:726 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:741 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:741 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100889701Oustanding Amount :224011.0
4 , 23/10/2012 04:47:46:741 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:741 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100889701Approved Application Amount :1472000.0
4 , 23/10/2012 04:47:46:741 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100889701Claim Applied Amount :472000.1
4 , 23/10/2012 04:47:46:741 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100889701Recovered Amount :0.0
4 , 23/10/2012 04:47:46:741 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100889701Default Amount :110423.0
4 , 23/10/2012 04:47:46:741 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:741 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:819 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:819 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091294101Oustanding Amount :60000.0
4 , 23/10/2012 04:47:46:819 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091294101Approved Application Amount :60000.0
4 , 23/10/2012 04:47:46:819 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:835 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:835 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091294101Claim Applied Amount :51000.0
4 , 23/10/2012 04:47:46:835 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100259201Oustanding Amount :17231.0
4 , 23/10/2012 04:47:46:835 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101257901Oustanding Amount :330688.0
4 , 23/10/2012 04:47:46:835 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091294101Recovered Amount :0.0
4 , 23/10/2012 04:47:46:835 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100259201Approved Application Amount :20000.0
4 , 23/10/2012 04:47:46:850 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101257901Approved Application Amount :350000.0
4 , 23/10/2012 04:47:46:850 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091294101Default Amount :80000.0
4 , 23/10/2012 04:47:46:850 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100259201Claim Applied Amount :12924.0
4 , 23/10/2012 04:47:46:850 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101257901Claim Applied Amount :269273.0
4 , 23/10/2012 04:47:46:850 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:850 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100259201Recovered Amount :0.0
4 , 23/10/2012 04:47:46:850 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101257901Recovered Amount :0.0
4 , 23/10/2012 04:47:46:850 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:850 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100259201Default Amount :224011.0
4 , 23/10/2012 04:47:46:850 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101257901Default Amount :12000.0
4 , 23/10/2012 04:47:46:850 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:850 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:850 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:850 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:928 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:928 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091010501Oustanding Amount :50000.0
4 , 23/10/2012 04:47:46:928 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091010501Approved Application Amount :50000.0
4 , 23/10/2012 04:47:46:928 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:928 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091010501Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:46:944 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:46:944 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU100331501Oustanding Amount :224041.0
4 , 23/10/2012 04:47:46:944 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091010501Recovered Amount :0.0
4 , 23/10/2012 04:47:46:944 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101904801Oustanding Amount :86252.0
4 , 23/10/2012 04:47:46:944 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU100331501Approved Application Amount :260000.0
4 , 23/10/2012 04:47:46:944 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091010501Default Amount :60000.0
4 , 23/10/2012 04:47:46:960 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101904801Approved Application Amount :95000.0
4 , 23/10/2012 04:47:46:960 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU100331501Claim Applied Amount :198419.0
4 , 23/10/2012 04:47:46:960 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:960 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101904801Claim Applied Amount :57639.0
4 , 23/10/2012 04:47:46:960 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU100331501Recovered Amount :0.0
4 , 23/10/2012 04:47:46:960 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:975 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101904801Recovered Amount :0.0
4 , 23/10/2012 04:47:46:975 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU100331501Default Amount :17231.0
4 , 23/10/2012 04:47:46:975 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101904801Default Amount :330688.0
4 , 23/10/2012 04:47:46:975 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:975 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:46:975 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:46:975 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:47:038 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:47:038 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090719701Oustanding Amount :25000.0
4 , 23/10/2012 04:47:47:038 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090719701Approved Application Amount :25000.0
4 , 23/10/2012 04:47:47:038 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:47:053 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090719701Claim Applied Amount :21250.0
4 , 23/10/2012 04:47:47:053 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA110049401Oustanding Amount :140000.0
4 , 23/10/2012 04:47:47:053 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:47:053 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090719701Recovered Amount :0.0
4 , 23/10/2012 04:47:47:053 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA110049401Approved Application Amount :140000.0
4 , 23/10/2012 04:47:47:053 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN102000801Oustanding Amount :93750.0
