4 , 23/10/2012 04:48:07:630 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:48:35:445 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090024101Oustanding Amount :61839.0
4 , 23/10/2012 04:48:35:445 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090024101Approved Application Amount :65000.0
4 , 23/10/2012 04:48:35:445 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090024101Claim Applied Amount :44815.0
4 , 23/10/2012 04:48:35:445 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090024101Recovered Amount :0.0
4 , 23/10/2012 04:48:35:445 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090024101Default Amount :304720.0
4 , 23/10/2012 04:48:35:445 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:35:461 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:35:492 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:35:492 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101703901Oustanding Amount :500000.0
4 , 23/10/2012 04:48:35:492 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101703901Approved Application Amount :500000.0
4 , 23/10/2012 04:48:35:492 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101703901Claim Applied Amount :490881.0
4 , 23/10/2012 04:48:35:492 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101703901Recovered Amount :0.0
4 , 23/10/2012 04:48:35:492 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101703901Default Amount :40000.0
4 , 23/10/2012 04:48:35:508 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:35:508 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:35:523 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:35:523 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080289901Oustanding Amount :229502.0
4 , 23/10/2012 04:48:35:523 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080289901Approved Application Amount :300000.0
4 , 23/10/2012 04:48:35:523 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080289901Claim Applied Amount :201168.0
4 , 23/10/2012 04:48:35:539 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080289901Recovered Amount :0.0
4 , 23/10/2012 04:48:35:539 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080289901Default Amount :61839.0
4 , 23/10/2012 04:48:35:539 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:35:539 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:35:570 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:35:570 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090673901Oustanding Amount :25000.0
4 , 23/10/2012 04:48:35:570 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090673901Approved Application Amount :25000.0
4 , 23/10/2012 04:48:35:570 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090673901Claim Applied Amount :21250.0
4 , 23/10/2012 04:48:35:570 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090673901Recovered Amount :0.0
4 , 23/10/2012 04:48:35:586 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090673901Default Amount :500000.0
4 , 23/10/2012 04:48:35:586 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:35:586 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:35:617 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:35:617 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100702401Oustanding Amount :2350000.0
4 , 23/10/2012 04:48:35:633 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100702401Approved Application Amount :2350000.0
4 , 23/10/2012 04:48:35:633 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100702401Claim Applied Amount :1736050.0
4 , 23/10/2012 04:48:35:633 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100702401Recovered Amount :0.0
4 , 23/10/2012 04:48:35:633 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100702401Default Amount :229502.0
4 , 23/10/2012 04:48:35:633 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:35:633 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:35:648 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:35:648 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101984001Oustanding Amount :50000.0
4 , 23/10/2012 04:48:35:648 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101984001Approved Application Amount :50000.0
4 , 23/10/2012 04:48:35:648 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101984001Claim Applied Amount :42500.0
4 , 23/10/2012 04:48:35:648 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101984001Recovered Amount :0.0
4 , 23/10/2012 04:48:35:664 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101984001Default Amount :25000.0
4 , 23/10/2012 04:48:35:664 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:35:664 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:35:695 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:35:695 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100296401Oustanding Amount :2025000.0
4 , 23/10/2012 04:48:35:695 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100296401Approved Application Amount :2025000.0
4 , 23/10/2012 04:48:35:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100296401Claim Applied Amount :1808997.0
4 , 23/10/2012 04:48:35:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100296401Recovered Amount :0.0
4 , 23/10/2012 04:48:35:711 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100296401Default Amount :2350000.0
4 , 23/10/2012 04:48:35:711 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:35:711 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:35:726 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:35:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091526501Oustanding Amount :50000.0
4 , 23/10/2012 04:48:35:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091526501Approved Application Amount :50000.0
4 , 23/10/2012 04:48:35:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091526501Claim Applied Amount :42500.0
4 , 23/10/2012 04:48:35:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091526501Recovered Amount :0.0
4 , 23/10/2012 04:48:35:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091526501Default Amount :50000.0
4 , 23/10/2012 04:48:35:726 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:35:742 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:35:773 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:35:773 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100151801Oustanding Amount :241779.0
4 , 23/10/2012 04:48:35:773 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100151801Approved Application Amount :250000.0
4 , 23/10/2012 04:48:35:820 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100151801Claim Applied Amount :249950.0
4 , 23/10/2012 04:48:35:835 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:35:835 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100151801Recovered Amount :0.0
4 , 23/10/2012 04:48:35:835 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091074501Oustanding Amount :40000.0
4 , 23/10/2012 04:48:35:835 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100151801Default Amount :2025000.0
4 , 23/10/2012 04:48:35:835 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091074501Approved Application Amount :40000.0
4 , 23/10/2012 04:48:35:835 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:35:835 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091074501Claim Applied Amount :34000.0
4 , 23/10/2012 04:48:35:835 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:35:851 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091074501Recovered Amount :0.0
4 , 23/10/2012 04:48:35:851 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091074501Default Amount :50000.0
4 , 23/10/2012 04:48:35:851 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:35:851 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:35:913 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:35:913 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090910701Oustanding Amount :1900000.0
4 , 23/10/2012 04:48:35:913 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090910701Approved Application Amount :1900000.0
4 , 23/10/2012 04:48:35:913 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:35:913 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090910701Claim Applied Amount :970630.0
4 , 23/10/2012 04:48:35:929 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100507901Oustanding Amount :30000.0
4 , 23/10/2012 04:48:35:929 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090910701Recovered Amount :0.0
4 , 23/10/2012 04:48:35:929 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100507901Approved Application Amount :30000.0
4 , 23/10/2012 04:48:35:929 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090910701Default Amount :241779.0
4 , 23/10/2012 04:48:35:929 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100507901Claim Applied Amount :25500.0
4 , 23/10/2012 04:48:35:929 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:35:929 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100507901Recovered Amount :0.0
4 , 23/10/2012 04:48:35:929 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:35:945 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100507901Default Amount :40000.0
4 , 23/10/2012 04:48:35:945 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:35:945 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:36:023 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:36:023 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100406401Oustanding Amount :284227.0
4 , 23/10/2012 04:48:36:023 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100406401Approved Application Amount :300000.0
4 , 23/10/2012 04:48:36:023 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100406401Claim Applied Amount :214063.0
4 , 23/10/2012 04:48:36:023 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100406401Recovered Amount :0.0
4 , 23/10/2012 04:48:36:023 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100406401Default Amount :1900000.0
4 , 23/10/2012 04:48:36:023 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:36:023 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:36:038 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:36:038 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100152001Oustanding Amount :50000.0
4 , 23/10/2012 04:48:36:038 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100152001Approved Application Amount :50000.0
4 , 23/10/2012 04:48:36:038 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100152001Claim Applied Amount :42500.0
4 , 23/10/2012 04:48:36:038 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100152001Recovered Amount :0.0
4 , 23/10/2012 04:48:36:038 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100152001Default Amount :30000.0
4 , 23/10/2012 04:48:36:038 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:36:038 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:36:116 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:36:116 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100083201Oustanding Amount :9821135.0
4 , 23/10/2012 04:48:36:116 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100083201Approved Application Amount :9900000.0
4 , 23/10/2012 04:48:36:116 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100083201Claim Applied Amount :6500000.0
4 , 23/10/2012 04:48:36:116 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100083201Recovered Amount :0.0
4 , 23/10/2012 04:48:36:116 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100083201Default Amount :284227.0
4 , 23/10/2012 04:48:36:116 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:36:116 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:36:132 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:36:132 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100176901Oustanding Amount :98892.0
4 , 23/10/2012 04:48:36:132 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100176901Approved Application Amount :100000.0
4 , 23/10/2012 04:48:36:132 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100176901Claim Applied Amount :84058.0
4 , 23/10/2012 04:48:36:132 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100176901Recovered Amount :0.0
4 , 23/10/2012 04:48:36:132 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100176901Default Amount :50000.0
4 , 23/10/2012 04:48:36:132 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:36:132 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:36:194 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:36:210 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100496301Oustanding Amount :19000.0
4 , 23/10/2012 04:48:36:210 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100496301Approved Application Amount :19000.0
4 , 23/10/2012 04:48:36:210 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100496301Claim Applied Amount :14650.0
4 , 23/10/2012 04:48:36:210 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100496301Recovered Amount :0.0
4 , 23/10/2012 04:48:36:210 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:36:210 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100496301Default Amount :9821135.0
4 , 23/10/2012 04:48:36:210 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090858501Oustanding Amount :50000.0
4 , 23/10/2012 04:48:36:210 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:36:210 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090858501Approved Application Amount :50000.0
4 , 23/10/2012 04:48:36:225 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:36:225 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090858501Claim Applied Amount :42500.0
4 , 23/10/2012 04:48:36:225 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090858501Recovered Amount :0.0
4 , 23/10/2012 04:48:36:225 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090858501Default Amount :98892.0
4 , 23/10/2012 04:48:36:225 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:36:225 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:36:288 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:36:288 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090510901Oustanding Amount :10000.0
4 , 23/10/2012 04:48:36:288 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090510901Approved Application Amount :10000.0
4 , 23/10/2012 04:48:36:288 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090510901Claim Applied Amount :8500.0
4 , 23/10/2012 04:48:36:288 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090510901Recovered Amount :0.0
4 , 23/10/2012 04:48:36:288 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090510901Default Amount :19000.0
4 , 23/10/2012 04:48:36:288 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:36:288 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:48:36:303 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:48:36:303 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100040201Oustanding Amount :50000.0
4 , 23/10/2012 04:48:36:303 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100040201Approved Application Amount :50000.0
4 , 23/10/2012 04:48:36:303 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100040201Claim Applied Amount :42500.0
4 , 23/10/2012 04:48:36:303 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100040201Recovered Amount :0.0
4 , 23/10/2012 04:48:36:303 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100040201Default Amount :50000.0
4 , 23/10/2012 04:48:36:303 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:48:36:303 , CPDAO , isRecoveryDetailsAvailable() , Entered!
