4 , 23/10/2012 04:46:14:185 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:44:636 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE110273401Default Amount :50000.0
4 , 23/10/2012 04:46:44:636 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:44:636 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:44:636 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:44:699 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:44:699 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091938301Oustanding Amount :50000.0
4 , 23/10/2012 04:46:44:699 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091938301Approved Application Amount :50000.0
4 , 23/10/2012 04:46:44:699 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091938301Claim Applied Amount :42500.0
4 , 23/10/2012 04:46:44:714 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091938301Recovered Amount :0.0
4 , 23/10/2012 04:46:44:714 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091938301Default Amount :100000.0
4 , 23/10/2012 04:46:44:714 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:44:714 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:44:714 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:44:714 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101060001Oustanding Amount :84604.0
4 , 23/10/2012 04:46:44:730 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:44:730 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101811601Oustanding Amount :232000.0
4 , 23/10/2012 04:46:44:730 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101060001Approved Application Amount :95000.0
4 , 23/10/2012 04:46:44:730 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101811601Approved Application Amount :232000.0
4 , 23/10/2012 04:46:44:730 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101060001Claim Applied Amount :63453.0
4 , 23/10/2012 04:46:44:730 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101811601Claim Applied Amount :174000.0
4 , 23/10/2012 04:46:44:730 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101060001Recovered Amount :0.0
4 , 23/10/2012 04:46:44:730 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101811601Recovered Amount :0.0
4 , 23/10/2012 04:46:44:730 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101060001Default Amount :232000.0
4 , 23/10/2012 04:46:44:730 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101811601Default Amount :78600.0
4 , 23/10/2012 04:46:44:730 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:44:746 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:44:746 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:44:746 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:44:792 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:44:792 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA080144801Oustanding Amount :21129.0
4 , 23/10/2012 04:46:44:792 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA080144801Approved Application Amount :25000.0
4 , 23/10/2012 04:46:44:792 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA080144801Claim Applied Amount :17239.0
4 , 23/10/2012 04:46:44:792 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA080144801Recovered Amount :0.0
4 , 23/10/2012 04:46:44:808 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA080144801Default Amount :50000.0
4 , 23/10/2012 04:46:44:808 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:44:808 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:44:824 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:44:824 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110286801Oustanding Amount :267589.0
4 , 23/10/2012 04:46:44:824 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110286801Approved Application Amount :275000.0
4 , 23/10/2012 04:46:44:824 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110286801Claim Applied Amount :200692.0
4 , 23/10/2012 04:46:44:824 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110286801Recovered Amount :0.0
4 , 23/10/2012 04:46:44:824 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:44:824 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110286801Default Amount :84604.0
4 , 23/10/2012 04:46:44:824 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101060001Oustanding Amount :84604.0
4 , 23/10/2012 04:46:44:824 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:44:824 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101060001Approved Application Amount :95000.0
4 , 23/10/2012 04:46:44:824 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:44:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101060001Claim Applied Amount :63453.0
4 , 23/10/2012 04:46:44:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101060001Recovered Amount :0.0
4 , 23/10/2012 04:46:44:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101060001Default Amount :232000.0
4 , 23/10/2012 04:46:44:839 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:44:839 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:44:870 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:44:886 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091615601Oustanding Amount :40000.0
4 , 23/10/2012 04:46:44:886 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091615601Approved Application Amount :40000.0
4 , 23/10/2012 04:46:44:902 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091615601Claim Applied Amount :34000.0
4 , 23/10/2012 04:46:44:902 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091615601Recovered Amount :0.0
4 , 23/10/2012 04:46:44:902 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091615601Default Amount :21129.0
4 , 23/10/2012 04:46:44:902 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:44:902 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:44:917 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:44:917 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:44:917 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110286801Oustanding Amount :267589.0
4 , 23/10/2012 04:46:44:917 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102208501Oustanding Amount :13735.0
4 , 23/10/2012 04:46:44:917 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110286801Approved Application Amount :275000.0
4 , 23/10/2012 04:46:44:917 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102208501Approved Application Amount :15000.0
4 , 23/10/2012 04:46:44:933 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110286801Claim Applied Amount :200692.0
4 , 23/10/2012 04:46:44:933 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102208501Claim Applied Amount :10988.0
4 , 23/10/2012 04:46:44:933 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110286801Recovered Amount :0.0
4 , 23/10/2012 04:46:44:933 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102208501Recovered Amount :0.0
4 , 23/10/2012 04:46:44:933 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110286801Default Amount :84604.0
4 , 23/10/2012 04:46:44:933 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102208501Default Amount :267589.0
4 , 23/10/2012 04:46:44:933 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:44:948 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:44:948 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:44:948 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:44:964 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:44:964 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091032001Oustanding Amount :50000.0
4 , 23/10/2012 04:46:44:964 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091032001Approved Application Amount :50000.0
4 , 23/10/2012 04:46:44:964 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091032001Claim Applied Amount :42500.0
4 , 23/10/2012 04:46:44:964 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091032001Recovered Amount :0.0
4 , 23/10/2012 04:46:44:964 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091032001Default Amount :40000.0
4 , 23/10/2012 04:46:44:964 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:44:964 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:45:011 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:45:011 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100568801Oustanding Amount :255778.14
4 , 23/10/2012 04:46:45:011 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100568801Approved Application Amount :269000.0
4 , 23/10/2012 04:46:45:011 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100568801Claim Applied Amount :245650.0
4 , 23/10/2012 04:46:45:011 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:45:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100568801Recovered Amount :0.0
4 , 23/10/2012 04:46:45:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090659601Oustanding Amount :9653.0
4 , 23/10/2012 04:46:45:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100568801Default Amount :267589.0
4 , 23/10/2012 04:46:45:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090659601Approved Application Amount :10000.0
4 , 23/10/2012 04:46:45:026 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:45:026 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:45:042 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090659601Claim Applied Amount :7239.75
4 , 23/10/2012 04:46:45:042 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:45:042 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091232501Oustanding Amount :40000.0
4 , 23/10/2012 04:46:45:042 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090659601Recovered Amount :0.0
4 , 23/10/2012 04:46:45:042 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091232501Approved Application Amount :40000.0
4 , 23/10/2012 04:46:45:042 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090659601Default Amount :13735.0
4 , 23/10/2012 04:46:45:058 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091232501Claim Applied Amount :34000.0
4 , 23/10/2012 04:46:45:058 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:45:058 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091232501Recovered Amount :0.0
4 , 23/10/2012 04:46:45:058 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:45:058 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091232501Default Amount :50000.0
4 , 23/10/2012 04:46:45:058 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:45:058 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:45:104 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:45:120 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101809001Oustanding Amount :2500000.0
4 , 23/10/2012 04:46:45:120 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:45:120 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101809001Approved Application Amount :2500000.0
4 , 23/10/2012 04:46:45:120 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100568801Oustanding Amount :255778.14
4 , 23/10/2012 04:46:45:120 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101809001Claim Applied Amount :1776640.0
4 , 23/10/2012 04:46:45:120 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100568801Approved Application Amount :269000.0
4 , 23/10/2012 04:46:45:136 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:45:136 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101809001Recovered Amount :0.0
4 , 23/10/2012 04:46:45:136 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100568801Claim Applied Amount :245650.0
4 , 23/10/2012 04:46:45:136 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101637201Oustanding Amount :50000.0
4 , 23/10/2012 04:46:45:136 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101809001Default Amount :255778.14
4 , 23/10/2012 04:46:45:151 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100568801Recovered Amount :0.0
4 , 23/10/2012 04:46:45:151 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101637201Approved Application Amount :50000.0
4 , 23/10/2012 04:46:45:151 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:45:151 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100568801Default Amount :9653.0
4 , 23/10/2012 04:46:45:151 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101637201Claim Applied Amount :42500.0
4 , 23/10/2012 04:46:45:151 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:45:151 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:45:151 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101637201Recovered Amount :0.0
4 , 23/10/2012 04:46:45:151 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:45:151 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101637201Default Amount :40000.0
4 , 23/10/2012 04:46:45:151 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:45:151 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:45:229 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:45:229 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100030101Oustanding Amount :41345.0
4 , 23/10/2012 04:46:45:229 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100030101Approved Application Amount :42000.0
4 , 23/10/2012 04:46:45:245 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100030101Claim Applied Amount :31500.0
4 , 23/10/2012 04:46:45:245 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:45:245 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100030101Recovered Amount :0.0
4 , 23/10/2012 04:46:45:245 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101171501Oustanding Amount :4643.0
4 , 23/10/2012 04:46:45:245 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100030101Default Amount :2500000.0
4 , 23/10/2012 04:46:45:260 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101171501Approved Application Amount :7150.0
4 , 23/10/2012 04:46:45:260 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:45:260 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:45:260 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101171501Claim Applied Amount :3509.0
4 , 23/10/2012 04:46:45:260 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:45:260 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090986801Oustanding Amount :75000.0
4 , 23/10/2012 04:46:45:260 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101171501Recovered Amount :0.0
4 , 23/10/2012 04:46:45:260 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090986801Approved Application Amount :75000.0
4 , 23/10/2012 04:46:45:260 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101171501Default Amount :255778.14
4 , 23/10/2012 04:46:45:260 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090986801Claim Applied Amount :60102.0
4 , 23/10/2012 04:46:45:276 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:45:276 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090986801Recovered Amount :0.0
4 , 23/10/2012 04:46:45:276 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:45:276 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090986801Default Amount :50000.0
4 , 23/10/2012 04:46:45:276 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:45:276 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:45:323 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:45:338 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100108601Oustanding Amount :40000.0
4 , 23/10/2012 04:46:45:338 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100108601Approved Application Amount :40000.0
4 , 23/10/2012 04:46:45:338 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100108601Claim Applied Amount :34000.0
