4 , 23/10/2012 04:45:41:096 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090628601Claim Applied Amount :10070.0
4 , 23/10/2012 04:46:13:139 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100066001Claim Applied Amount :80056.0
4 , 23/10/2012 04:46:13:139 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE090031801Approved Application Amount :3500000.0
4 , 23/10/2012 04:46:13:139 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100066001Recovered Amount :0.0
4 , 23/10/2012 04:46:13:139 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE090031801Claim Applied Amount :2625000.0
4 , 23/10/2012 04:46:13:139 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100066001Default Amount :13839.0
4 , 23/10/2012 04:46:13:139 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE090031801Recovered Amount :0.0
4 , 23/10/2012 04:46:13:139 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:139 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE090031801Default Amount :719687.0
4 , 23/10/2012 04:46:13:139 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:139 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:139 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:186 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:186 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100537101Oustanding Amount :12000.0
4 , 23/10/2012 04:46:13:186 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100537101Approved Application Amount :12000.0
4 , 23/10/2012 04:46:13:186 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100537101Claim Applied Amount :10200.0
4 , 23/10/2012 04:46:13:186 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100537101Recovered Amount :0.0
4 , 23/10/2012 04:46:13:186 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100537101Default Amount :258770.0
4 , 23/10/2012 04:46:13:186 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:186 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:217 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:217 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090766901Oustanding Amount :15000.0
4 , 23/10/2012 04:46:13:217 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:217 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090766901Approved Application Amount :15000.0
4 , 23/10/2012 04:46:13:217 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090998801Oustanding Amount :9691.0
4 , 23/10/2012 04:46:13:233 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090766901Claim Applied Amount :12694.0
4 , 23/10/2012 04:46:13:233 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090998801Approved Application Amount :50000.0
4 , 23/10/2012 04:46:13:233 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090766901Recovered Amount :0.0
4 , 23/10/2012 04:46:13:233 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090998801Claim Applied Amount :8256.0
4 , 23/10/2012 04:46:13:233 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090766901Default Amount :106742.0
4 , 23/10/2012 04:46:13:233 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090998801Recovered Amount :0.0
4 , 23/10/2012 04:46:13:233 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:249 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090998801Default Amount :3500000.0
4 , 23/10/2012 04:46:13:249 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:249 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:249 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:249 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:249 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101096701Oustanding Amount :6681.0
4 , 23/10/2012 04:46:13:249 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101096701Approved Application Amount :6900.0
4 , 23/10/2012 04:46:13:249 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101096701Claim Applied Amount :5060.0
4 , 23/10/2012 04:46:13:249 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101096701Recovered Amount :0.0
4 , 23/10/2012 04:46:13:249 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101096701Default Amount :12000.0
4 , 23/10/2012 04:46:13:264 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:264 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:311 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:311 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090767301Oustanding Amount :14287.0
4 , 23/10/2012 04:46:13:311 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090767301Approved Application Amount :15000.0
4 , 23/10/2012 04:46:13:327 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090767301Claim Applied Amount :11001.0
4 , 23/10/2012 04:46:13:327 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:327 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:327 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090767301Recovered Amount :0.0
4 , 23/10/2012 04:46:13:327 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100251501Oustanding Amount :150000.0
4 , 23/10/2012 04:46:13:342 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100532201Oustanding Amount :12000.0
4 , 23/10/2012 04:46:13:342 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090767301Default Amount :15000.0
4 , 23/10/2012 04:46:13:342 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100251501Approved Application Amount :150000.0
4 , 23/10/2012 04:46:13:342 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100532201Approved Application Amount :12000.0
4 , 23/10/2012 04:46:13:342 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:342 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100251501Claim Applied Amount :79246.22
4 , 23/10/2012 04:46:13:342 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100532201Claim Applied Amount :10200.0
4 , 23/10/2012 04:46:13:342 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:342 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100251501Recovered Amount :0.0
4 , 23/10/2012 04:46:13:342 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100532201Recovered Amount :0.0
4 , 23/10/2012 04:46:13:342 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100251501Default Amount :9691.0
4 , 23/10/2012 04:46:13:342 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100532201Default Amount :6681.0
4 , 23/10/2012 04:46:13:342 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:342 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:342 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:358 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:405 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:405 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101672901Oustanding Amount :159424.0
4 , 23/10/2012 04:46:13:405 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101672901Approved Application Amount :183000.0
4 , 23/10/2012 04:46:13:405 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101672901Claim Applied Amount :135510.0
4 , 23/10/2012 04:46:13:420 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101672901Recovered Amount :0.0
4 , 23/10/2012 04:46:13:420 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:420 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:420 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101672901Default Amount :14287.0
4 , 23/10/2012 04:46:13:420 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090006901Oustanding Amount :38000.0
4 , 23/10/2012 04:46:13:420 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090044301Oustanding Amount :3569.0
4 , 23/10/2012 04:46:13:436 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:436 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090006901Approved Application Amount :38000.0
4 , 23/10/2012 04:46:13:436 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090044301Approved Application Amount :93375.0
4 , 23/10/2012 04:46:13:436 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:436 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090006901Claim Applied Amount :38000.0
4 , 23/10/2012 04:46:13:436 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090044301Claim Applied Amount :2815.0
4 , 23/10/2012 04:46:13:436 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090006901Recovered Amount :0.0
4 , 23/10/2012 04:46:13:436 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090044301Recovered Amount :0.0
4 , 23/10/2012 04:46:13:436 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090006901Default Amount :12000.0
4 , 23/10/2012 04:46:13:436 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090044301Default Amount :150000.0
4 , 23/10/2012 04:46:13:436 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:436 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:436 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:436 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:498 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:498 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN101790801Oustanding Amount :116437.0
4 , 23/10/2012 04:46:13:498 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN101790801Approved Application Amount :123000.0
4 , 23/10/2012 04:46:13:498 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN101790801Claim Applied Amount :92250.0
4 , 23/10/2012 04:46:13:498 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN101790801Recovered Amount :0.0
4 , 23/10/2012 04:46:13:498 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN101790801Default Amount :159424.0
4 , 23/10/2012 04:46:13:514 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:514 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:514 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:514 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:514 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100177201Oustanding Amount :3594689.0
4 , 23/10/2012 04:46:13:529 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090822101Oustanding Amount :17394.0
4 , 23/10/2012 04:46:13:529 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100177201Approved Application Amount :4950000.0
4 , 23/10/2012 04:46:13:529 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090822101Approved Application Amount :25000.0
4 , 23/10/2012 04:46:13:529 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100177201Claim Applied Amount :3800683.0
4 , 23/10/2012 04:46:13:529 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090822101Claim Applied Amount :25000.0
4 , 23/10/2012 04:46:13:529 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100177201Recovered Amount :0.0
4 , 23/10/2012 04:46:13:529 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090822101Recovered Amount :0.0
4 , 23/10/2012 04:46:13:529 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100177201Default Amount :38000.0
4 , 23/10/2012 04:46:13:529 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090822101Default Amount :3569.0
4 , 23/10/2012 04:46:13:529 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:529 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:529 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:529 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:576 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:576 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA090629201Oustanding Amount :123033.0
4 , 23/10/2012 04:46:13:576 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA090629201Approved Application Amount :142500.0
4 , 23/10/2012 04:46:13:592 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA090629201Claim Applied Amount :72838.0
4 , 23/10/2012 04:46:13:592 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA090629201Recovered Amount :0.0
4 , 23/10/2012 04:46:13:592 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MA090629201Default Amount :116437.0
4 , 23/10/2012 04:46:13:592 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:592 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:592 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:607 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU100035901Oustanding Amount :896961.0
4 , 23/10/2012 04:46:13:607 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU100035901Approved Application Amount :1025000.0
4 , 23/10/2012 04:46:13:607 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:607 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU100035901Claim Applied Amount :597721.0
4 , 23/10/2012 04:46:13:607 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091176401Oustanding Amount :50000.0
4 , 23/10/2012 04:46:13:607 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU100035901Recovered Amount :0.0
4 , 23/10/2012 04:46:13:607 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091176401Approved Application Amount :50000.0
4 , 23/10/2012 04:46:13:607 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU100035901Default Amount :3594689.0
4 , 23/10/2012 04:46:13:607 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091176401Claim Applied Amount :42500.0
4 , 23/10/2012 04:46:13:607 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:607 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091176401Recovered Amount :0.0
4 , 23/10/2012 04:46:13:607 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:623 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091176401Default Amount :17394.0
4 , 23/10/2012 04:46:13:623 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:623 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:654 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:654 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090439101Oustanding Amount :762113.36
4 , 23/10/2012 04:46:13:670 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090439101Approved Application Amount :900000.0
4 , 23/10/2012 04:46:13:670 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090439101Claim Applied Amount :538878.0
4 , 23/10/2012 04:46:13:670 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090439101Recovered Amount :0.0
4 , 23/10/2012 04:46:13:670 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090439101Default Amount :123033.0
4 , 23/10/2012 04:46:13:670 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:685 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:13:685 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:685 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090084101Oustanding Amount :1481892.0
4 , 23/10/2012 04:46:13:685 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090084101Approved Application Amount :1500000.0
4 , 23/10/2012 04:46:13:685 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:13:685 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090084101Claim Applied Amount :1500000.0
4 , 23/10/2012 04:46:13:701 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091847501Oustanding Amount :100000.0
4 , 23/10/2012 04:46:13:701 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090084101Recovered Amount :0.0
4 , 23/10/2012 04:46:13:701 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091847501Approved Application Amount :100000.0
4 , 23/10/2012 04:46:13:701 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090084101Default Amount :896961.0
4 , 23/10/2012 04:46:13:701 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091847501Claim Applied Amount :85000.0
4 , 23/10/2012 04:46:13:701 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:13:701 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091847501Recovered Amount :0.0
4 , 23/10/2012 04:46:13:701 , CPDAO , isRecoveryDetailsAvailable() , Entered!
